0	0.15781635132305344	0.05407757346990665	28
1	0.11306663684565842	0.015118846834765741	26
2	0.07656979249373709	0.00016782085381247813	25
3	0.05112118531181029	-0.003297332753619306	27
4	0.03452703767117284	-0.002472351114567407	27
5	0.0238871645005479	-0.0006206797406427406	27
6	0.01696927548979675	0.0010682136190570237	28
7	0.012330069105774435	0.002297003440964688	28
8	0.00910096892987045	0.003084802285626874	28
9	0.006770480628470807	0.003531456549371339	28
10	0.005034957330285878	0.003736265342727316	28
