0	0	0.022767946756286437	0.009680129261513924	54
0	1	-0.011278764541592781	-0.025204314196522096	49
0	2	-0.030566582609499824	-0.023529852651709295	45
0	3	-0.03397580999230547	-0.015148981193334691	44
0	4	-0.030319602201451617	-0.009373746678212516	43
0	5	-0.025096074135228907	-0.006743190443855955	43
0	6	-0.02036307148796352	-0.005965265012594251	42
0	7	-0.016550495023479102	-0.006004078020490457	41
0	8	-0.01355868305445672	-0.006306847148312094	41
0	9	-0.011191787767790212	-0.006631752373050959	41
0	10	-0.009282329041027534	-0.006891230532273229	41
1	0	-0.011278764541592781	-0.025204314196522096	49
1	1	-0.02287764894697854	-0.012603762491090933	45
1	2	-0.02157173774543511	-0.003760511771952633	43
1	3	-0.017236283058264794	-0.00014344614204955808	44
1	4	-0.013363642650321014	0.0006163710368208156	43
1	5	-0.01053601487788652	0.0002689674294037159	43
1	6	-0.008542044238904737	-0.000365916556220822	42
1	7	-0.007099808403502435	-0.0009847262086563474	42
1	8	-0.006008902188937132	-0.0015014476638863664	42
1	9	-0.005146129295284352	-0.001907600033225912	42
1	10	-0.004438160400249394	-0.002217435705969279	41
2	0	-0.030566582609499824	-0.023529852651709295	45
2	1	-0.02157173774543511	-0.003760511771952633	43
2	2	-0.01220292686582225	0.0015717667885894598	43
2	3	-0.006814372063098951	0.0017075240046685349	45
2	4	-0.004219952020711113	0.0008063694438478135	45
2	5	-0.002992613117986	0.00003769540931064302	46
2	6	-0.002349838937249717	-0.00045423596373335776	45
2	7	-0.001951616257700929	-0.0007474814467348498	44
2	8	-0.0016637351810289596	-0.0009227171007813567	44
2	9	-0.0014338852469350143	-0.0010303517917312358	44
2	10	-0.0012402901012875953	-0.0010981407413353961	43
3	0	-0.03397580999230547	-0.015148981193334691	44
3	1	-0.017236283058264794	-0.00014344614204955808	44
3	2	-0.006814372063098951	0.0017075240046685349	45
3	3	-0.002220889085352753	0.00047299946470404336	49
3	4	-0.0005462485679743166	-0.0006487571076303125	52
3	5	-3.26650248605757e-6	-0.0012017036188527582	48
3	6	0.00016885262972047644	-0.0013703636440258208	47
3	7	0.0002349749922503999	-0.0013521207097405552	46
3	8	0.00027358280550820736	-0.0012605104892908666	45
3	9	0.00030400768635019263	-0.0011486321891526366	44
3	10	0.00032973817074930754	-0.001038305810454702	43
4	0	-0.030319602201451617	-0.009373746678212516	43
4	1	-0.013363642650321014	0.0006163710368208156	43
4	2	-0.004219952020711113	0.0008063694438478135	45
4	3	-0.0005462485679743166	-0.0006487571076303125	52
4	4	0.0006552213679117743	-0.0015878544955675463	46
4	5	0.0009731224183994343	-0.0019106697502092184	44
4	6	0.0010301162211541729	-0.0018850497212119202	43
4	7	0.0010255666244479457	-0.0017138371437349805	42
4	8	0.0010111477099021273	-0.0015014205739694421	42
4	9	0.0009959169395347914	-0.001292340775883681	41
4	10	0.000979527830726893	-0.0011024301464233294	41
5	0	-0.025096074135228907	-0.006743190443855955	43
5	1	-0.01053601487788652	0.0002689674294037159	43
5	2	-0.002992613117986	0.00003769540931064302	46
5	3	-3.26650248605757e-6	-0.0012017036188527582	48
5	4	0.0009731224183994343	-0.0019106697502092184	44
5	5	0.0012338676658240585	-0.002090060405032628	42
5	6	0.0012808972777060604	-0.001984243292386172	41
5	7	0.0012744812946626498	-0.001766128709784967	40
5	8	0.00125659355201249	-0.001522676473543797	40
5	9	0.0012351446610066922	-0.001290221517579956	39
5	10	0.0012104866325102948	-0.0010810631285022934	39
6	0	-0.02036307148796352	-0.005965265012594251	42
6	1	-0.008542044238904737	-0.000365916556220822	42
6	2	-0.002349838937249717	-0.00045423596373335776	45
6	3	0.00016885262972047644	-0.0013703636440258208	47
6	4	0.0010301162211541729	-0.0018850497212119202	43
6	5	0.0012808972777060604	-0.001984243292386172	41
6	6	0.0013371098832856761	-0.0018568785415993183	40
6	7	0.0013374305834542024	-0.0016405797251027188	39
6	8	0.001321448620439136	-0.0014059463551747244	39
6	9	0.0012986494083746943	-0.0011829992514797716	38
6	10	0.0012709602129521054	-0.0009820554992503788	38
7	0	-0.016550495023479102	-0.006004078020490457	41
7	1	-0.007099808403502435	-0.0009847262086563474	42
7	2	-0.001951616257700929	-0.0007474814467348498	44
7	3	0.0002349749922503999	-0.0013521207097405552	46
7	4	0.0010255666244479457	-0.0017138371437349805	42
7	5	0.0012744812946626498	-0.001766128709784967	40
7	6	0.0013374305834542024	-0.0016405797251027188	39
7	7	0.0013404485187903002	-0.001443151775039337	38
7	8	0.0013231909232802993	-0.0012307837641680308	38
7	9	0.001297102102725994	-0.00102860501672922	38
7	10	0.0012655342025255979	-0.0008456381710429358	38
