0.	Indeterminate	Indeterminate	0	0	11
0.005	0.0072687353229175175	0.006731978015931625	0.00004826740906456747	0.00004477234468467891	24
0.01	0.007155493425321168	0.006669416436715451	0.00009465568723077624	0.00008849964873659532	24
0.015	0.007043384893785762	0.0066080637786778565	0.00013920571898737798	0.00013121202843850276	24
0.02	0.006932374943502877	0.006547867905124931	0.0001819569448015123	0.00017293788321396582	24
0.025	0.006822429778165892	0.006488778478123803	0.00022294742196662612	0.00021370397968212596	24
0.03	0.006713516476248247	0.006430746289270764	0.0002622138778471804	0.00025353550965566553	24
0.035	0.006605602970637972	0.006373723336742388	0.0002997917646345844	0.00029245615078966994	24
0.04	0.006498658331165073	0.006317663623080193	0.0003357153251235927	0.0003304881706981347	24
0.045	0.006392652227170909	0.006262521579676396	0.0003700176217073021	0.00036765241956831347	24
0.05	0.006287555340181478	0.006208253249232148	0.0004027306053406029	0.00040396844173346013	24
0.055	0.006183339136841696	0.0061548156696001	0.00043388515297761664	0.0004394545018561517	24
0.06	0.006079976356761463	0.006102166933157482	0.000463511151247143	0.0004741276406105126	25
0.065	0.005977439110089938	0.006050265524442276	0.0004916373989045452	0.0005080036699167459	25
0.07	0.005875701622178495	0.005999071196511777	0.0005182918512983044	0.0005410972823543645	25
0.075	0.005774738535318983	0.005948544787329127	0.0005435015436137078	0.000573422090974881	25
0.08	0.0056745251605762135	0.005898647470459744	0.0005672926467162852	0.0006049906012533908	25
0.085	0.005575037491721782	0.005849341143998896	0.0005896905077532069	0.0006358142813482286	25
0.09	0.005476252358821456	0.005800588576426925	0.0006107197044867004	0.0006659036161403259	25
0.095	0.005378147185729826	0.005752352849149248	0.0006304040590928876	0.0006952680825565936	25
0.1	0.005280700146693629	0.005704597633482674	0.0006487666908276763	0.000723916208671887	25
0.105	0.005183890128429104	0.00565728720035966	0.000665830049631895	0.0007518556087451893	25
0.11	0.005087696692741633	0.005610386156761261	0.000681615946256049	0.000779092978008632	25
0.115	0.004992100424783928	0.00556385937111832	0.0006961456373285145	0.0008056341083040639	26
0.12	0.004897081513741044	0.0055176721391008	0.0007094396585940759	0.0008314839314309639	26
0.125	0.004802621908192278	0.0054717900368449176	0.000721518158750207	0.0008566465274950479	26
0.13	0.004708703914441737	0.005426178977617775	0.000732400739278032	0.0008811251528815323	26
0.135	0.0046153105616681235	0.0053808049644488475	0.0007421065389580793	0.0009049222242287731	26
0.14	0.004522425483850297	0.005335634185472935	0.0007506542463243131	0.0009280393505113368	26
0.145	0.004430033143902437	0.0052906331250034515	0.0007580621673550747	0.0009504773721141458	26
0.15	0.00433811858580578	0.005245767956263879	0.000764348218101951	0.0009722362717095116	26
0.155	0.004246668033326708	0.005201005269266326	0.0007695300607820414	0.0009933153179552052	27
0.16	0.004155667340513419	0.005156311336953647	0.0007736248525192075	0.0010137129425236693	27
0.165	0.0040651041600979305	0.0051116525677828	0.0007766496728082838	0.0010334268442102573	27
0.17	0.00397496668445196	0.005066995542625255	0.0007786213268083069	0.0010524540092251631	27
0.175	0.0038852437200604076	0.005022306104236612	0.0007795563890993232	0.001070790537828948	27
0.18	0.00379592508078505	0.004977550623610298	0.0007794713087980816	0.0010884319142913518	27
0.185	0.0037070013088824163	0.004932694901738969	0.0007783823889369545	0.001105372790456055	27
0.19	0.003618464243508668	0.004887704682256151	0.0007763059401708596	0.0011216071048086582	28
0.195	0.003530305603380293	0.004842545405338994	0.0007732579997355867	0.0011371280293532642	28
0.2	0.0034425189624352785	0.004797181937403694	0.0007692548016221835	0.0011519279254654001	28
0.205	0.0033550986676363368	0.004751579326849272	0.0007643125682071984	0.001165998519005146	28
0.21	0.0032680401511434353	0.004705702223093734	0.0007584476176754601	0.001179330779141703	28
0.215	0.0031813398497826995	0.004659514803021245	0.000751676379827963	0.001191914905905812	28
0.22	0.0030949956187162663	0.004612980437122767	0.0007440155364798773	0.0012037402512126104	29
0.225	0.003009005675666153	0.004566062993820832	0.0007354817783468929	0.0012147956453905516	29
0.23	0.0029233702409737746	0.004518724742672191	0.0007260922722952249	0.0012250688842824103	29
0.235	0.0028380908239205417	0.004470928575646179	0.0007158645045357092	0.001234547301569295	29
0.24	0.0027531701464131903	0.004422636366215055	0.0007048163109603591	0.0012432173484495238	29
0.245	0.0026686128008985618	0.004373809468934299	0.0006929660910745269	0.0012510647344216985	30
0.25	0.0025844238932184707	0.004324408652578429	0.0006803324729760614	0.0012580743983126323	30
0.255	0.002500611356429926	0.004274394768218365	0.0006669349887715038	0.001264230733305278	30
0.26	0.002417184239847487	0.004223727112058099	0.0006527936624319292	0.0012695171070569154	30
0.265	0.0023341541038619192	0.004172365364906823	0.0006379294315478123	0.0012739164428551277	31
0.27	0.00225153338009504	0.004120268444185305	0.0006223637247840426	0.0012774108789326449	31
0.275	0.0021693375423886604	0.004067394340014587	0.0006061191529190369	0.001279981751411396	31
0.28	0.0020875839463647206	0.004013700851943046	0.0005892192074662756	0.0012816098092868753	31
0.285	0.002006292784455091	0.003959145375098186	0.0005716886078469335	0.0012822751805740091	32
0.29	0.0019254856714342192	0.003903684636111337	0.0005535529148537497	0.0012819572803968696	32
0.295	0.001845188009731995	0.0038472752506495903	0.000534839319375839	0.0012806350378280738	32
0.3	0.001765427871682095	0.0037898731832664906	0.0005155763643051441	0.0012782867258722074	33
0.305	0.0016862356074430177	0.0037314342721221803	0.0004957938589446014	0.001274890141013648	33
0.31	0.0016076455678387374	0.0036719139398476187	0.0004755235098235928	0.0012704225587853925	33
0.315	0.0015296956524991916	0.0036112680367908026	0.0004547988306664187	0.0012648610376578856	34
0.32	0.0014524264344408697	0.0035494516111932947	0.00043365492811646845	0.0012581820127990889	34
0.325	0.0013758835609127508	0.003486420842819694	0.0004121293540558082	0.0012503620354505165	35
0.33	0.0013001156324908066	0.0034221312709033966	0.0003902614804315288	0.0012413771565860754	35
0.335	0.0012251766095028546	0.0033565392979506906	0.0003680933817945815	0.0012312035358372053	36
0.34	0.0011511242261352784	0.003289602712407278	0.00034566934125305885	0.0012198176517858477	36
0.345	0.0010780217403664003	0.003221279161552263	0.0003230365829412691	0.0012071958397368522	37
0.35	0.0010059367772061404	0.0031515279307314558	0.00030024489528997857	0.0011933149605500434	37
0.355	0.0009349432752293234	0.003080310503607732	0.00027734741049466967	0.001178152726822037	38
0.36	0.0008651197115678551	0.0030075893061195713	0.00025440005729566745	0.001161687265221151	38
0.365	0.0007965515501492606	0.0029333295800387515	0.0002314625135281616	0.0011438979502496895	39
0.37	0.0007293296322679057	0.00285749978894914	0.0002085976726214495	0.0011247656178747418	40
0.375	0.0006635511966246041	0.002780071227121395	0.00018587211598156302	0.00110427253899511	40
0.38	0.0005993206580175043	0.002701019031954666	0.00016335647308046258	0.0010824029333814363	41
0.385	0.0005367484976086987	0.0026203229842176805	0.00014112504502931212	0.0010591433734052566	42
0.39	0.000475952305707428	0.002537967588465497	0.0001192562813729302	0.0010344829700903817	43
0.395	0.0004170566384440377	0.002453944673507058	0.00009783272087689036	0.0010084145529493437	44
0.4	0.0003601918290098426	0.0023682503391268114	0.00007694065329083273	0.0009809335540837774	45
0.405	0.0003054980568342594	0.002280890049368789	0.0000566716897238986	0.0009520403490544836	46
0.41	0.00025311909233657285	0.0021918765829483204	0.000037120311224675775	0.0009217394189858891	47
0.415	0.00020320596167001362	0.002101231712385414	0.000018385339975042795	0.0008900403236242048	48
0.42	0.00015591573502969007	0.002008985490634363	5.69487523193813e-7	0.0008569575469822961	50
0.425	0.00011141009348784587	0.0019151787085869558	-0.000016221324703346966	0.0008225116683964375	51
0.43	0.0000698558979221383	0.0018198615387594588	-0.00003187769713570521	0.0007867289955195702	53
0.435	0.00003142330070428573	0.0017230927521764976	-0.00004628755723744808	0.0007496413302317906	55
0.44	-3.7148056009834226e-6	0.001624940359892883	-0.00005933646884943324	0.0007112863775581615	57
