0.	Indeterminate	Indeterminate	0	0	11
0.005	-0.05751311587646274	0.10015661927816047	0.0003829902040935075	-0.0006706270870662388	30
0.01	-0.05777597227045768	0.10085887037912729	0.0007686074510125882	-0.0013565436605138322	30
0.015	-0.05805055451211368	0.10156892965489966	0.0011570630164614614	-0.002058050485133798	30
0.02	-0.05833720526583522	0.10228711554063585	0.0015485795945455979	-0.0027754627730866414	30
0.025	-0.05863627361233249	0.10301375234341617	0.0019433916052934205	-0.003509110695737654	29
0.03	-0.058948149228270005	0.10374917225579991	0.0023417469120672156	-0.004259340014253382	29
0.035	-0.05927321230362026	0.10449371451322584	0.0027439059592142727	-0.005026512645755667	29
0.04	-0.05961186818494858	0.10524772599601363	0.0031501434652043926	-0.0058110073211493874	29
0.045	-0.05996454080448674	0.10601156206880194	0.003560749024315379	-0.006613220283809788	29
0.05	-0.06033167246262046	0.10678558662814022	0.003976027899980407	-0.0074335659950440615	29
0.055	-0.06071372633969595	0.10757017341371167	0.004396302007204988	-0.008272477956490524	29
0.06	-0.06111118680526577	0.1083657048692327	0.004821910861466851	-0.009130409420041749	29
0.065	-0.061524559908061494	0.10917257465039211	0.005253212555812391	-0.01000783438722743	29
0.07	-0.061954376739699495	0.10999118658029583	0.005690585058993383	-0.010905248401735424	29
0.075	-0.06240119313281232	0.11082195618369163	0.006134427310563224	-0.011823169616936793	29
0.08	-0.06286559217171972	0.11166531069628051	0.0065851606104626245	-0.01276213975169713	29
0.085	-0.06334818495873873	0.11252168960090331	0.0070432299599934335	-0.013722725173300247	29
0.09	-0.06384961331457714	0.11339154567029824	0.007509105700378897	-0.014705518102142563	29
0.095	-0.06437055047143694	0.11427534576411248	0.007983285008831791	-0.015711137849960536	29
0.1	-0.06491169634122199	0.11517356721963797	0.008466292735044373	-0.016740231477183544	28
0.105	-0.06547381172038406	0.11608671372422284	0.008958687726139239	-0.01779347747797899	28
0.11	-0.06605767076270684	0.1170152935814795	0.009461058165457444	-0.01887158384360922	28
0.115	-0.06666409736067236	0.11795983627683282	0.009974028343834478	-0.019975291991087912	28
0.12	-0.06729395864610324	0.11892088775319255	0.010498259878459155	-0.021105377558086252	28
0.125	-0.06794816896478635	0.11989901313093568	0.011034454508911495	-0.022262652483283314	28
0.13	-0.068627691707414	0.12089479671060305	0.011583356752243658	-0.02344796669263395	28
0.135	-0.06933354385886786	0.12190884283168911	0.012145757215070265	-0.02466221011724196	28
0.14	-0.07006679850727773	0.1229417770610546	0.012722495734505042	-0.025906314773467685	28
0.145	-0.07082858984665533	0.12399424773257951	0.013314465275988436	-0.027181257198611294	28
0.15	-0.07162011652147698	0.1250669258716844	0.013922615715449912	-0.028488060550252985	28
0.155	-0.07244264648588847	0.12616050734586318	0.014547958218515036	-0.029827797377732532	28
0.16	-0.0732975217676371	0.12727571306898303	0.015191569940634536	-0.031201592141148853	28
0.165	-0.0741861650007972	0.1284132919846032	0.015854599399078444	-0.03261062453719142	28
0.17	-0.07511008315037003	0.1295740195588188	0.016538271654504926	-0.03405613188252299	28
0.175	-0.07607087573539258	0.13075870246077775	0.01724389481065062	-0.03553941323185631	28
0.18	-0.07707024160481	0.13196817701143818	0.017972866805197427	-0.037061832233112046	28
0.185	-0.07810998473787135	0.13320331177314815	0.01872668227121528	-0.03862482106567631	28
0.19	-0.07919202466989166	0.1344650095424918	0.019506941179269863	-0.040229884648605226	28
0.195	-0.08031840037768172	0.13575419862103827	0.020315356502963903	-0.04187860183261773	27
0.2	-0.08149129702222771	0.1370718736511119	0.02115376794735959	-0.04357264177994515	27
0.205	-0.08271303170904781	0.13841903803245845	0.022024146855286877	-0.045313751157462924	27
0.21	-0.08398608140243138	0.13979674532313882	0.02292861173142042	-0.047103771109573034	27
0.215	-0.08531309308969698	0.14120609167956868	0.02386944073176485	-0.04894464018523308	27
0.22	-0.08669689715784451	0.14264821520954335	0.02484908592337995	-0.050838399520281186	27
0.225	-0.08814052429641812	0.14412430121262662	0.025870189542689187	-0.05278720036624845	27
0.23	-0.0896472222096719	0.1456355812320898	0.02693560163411334	-0.0547933100293057	27
0.235	-0.09122047490239338	0.14718333545631693	0.02804839971957065	-0.05685911934267644	27
0.24	-0.09286402504445539	0.1487688944033572	0.029211911164940055	-0.058987150526044085	27
0.245	-0.09458189717598692	0.15039364178089024	0.030429737416852575	-0.061180065931559696	27
0.25	-0.09637842367450469	0.1520590127572243	0.03170578130938715	-0.06344067571104829	27
0.255	-0.09825827640776397	0.15376649880335153	0.03304427837861925	-0.06577194867878586	27
0.26	-0.10022649712695406	0.1555176461722659	0.03444983039959915	-0.0681770213871594	27
0.265	-0.10228853628298192	0.1573140574132262	0.035927444619108274	-0.07065920904992942	27
0.27	-0.10445029250809748	0.15915739162375814	0.03748257651981514	-0.07322201694932375	27
0.275	-0.10671816097545161	0.16104936311768603	0.039121179683096814	-0.07586915206414029	27
0.28	-0.10909908487684392	0.16299174271582892	0.04084976066964223	-0.07860453654845868	27
0.285	-0.11160061361899667	0.16498635187856453	0.04267544181151031	-0.08143231950270681	27
0.29	-0.11423096970268865	0.1670350631190913	0.044606032209375784	-0.08435689215305209	27
0.295	-0.11699912494998438	0.1691397926586513	0.04665010947808092	-0.0873829012244719	27
0.3	-0.11991488607720421	0.17130249559524752	0.048817112141938845	-0.09051526449578573	27
0.305	-0.12298899146831305	0.17352515427877466	0.05111744525356836	-0.0937591843113205	27
0.31	-0.12623322311189358	0.17580976997085687	0.05356260191534706	-0.09712016435688153	27
0.315	-0.12966053692811763	0.17815834196040467	0.056165304809789166	-0.10060402190246374	27
0.32	-0.13328520689907591	0.180572851143167	0.05893966613899051	-0.1042169033902442	27
