0.	Indeterminate	Indeterminate	0	0	11
0.005	-0.00003292460030690156	0.01896003190289637	-5.793059986177146e-8	-3.789462788211975e-7	17
0.01	-0.00003453500573853338	0.018960862833520296	-2.315932063882688e-7	-1.5159264625934046e-6	17
0.015	-0.00003722034259696916	0.018962247048586896	-5.206081519070484e-7	-3.4112802351647947e-6	17
0.02	-0.00004098262474369358	0.018964183922763316	-9.243455609924512e-7	-6.0655684083221145e-6	17
0.025	-0.00004582466013317542	0.018966672184936747	-1.441909029279975e-6	-9.479640986560903e-6	17
0.03	-0.000051750081628294115	0.018969710665152125	-2.072156855882909e-6	-0.000013654507349384469	17
0.035	-0.00005876330403857457	0.018973297231709717	-2.8136755081868347e-6	-0.000018591480767082664	17
0.04	-0.00006686960604519732	0.018977430068774566	-3.6647970964433147e-6	-0.00002429203273625585	17
0.045	-0.0000760750809476237	0.018982106536841445	-4.623581508473467e-6	-0.00003075792061033578	17
0.05	-0.00008638663822528418	0.01898732381863982	-5.687815055520219e-6	-0.000037991121770841636	17
0.055	-0.0000978120727445856	0.018993078720606925	-6.855008810400187e-6	-0.000045993834546268725	17
0.06	-0.00011036001995266224	0.018999367624075364	-8.122395028576073e-6	-0.000054768457457408035	17
0.065	-0.0001240399923198715	0.019006186507712408	-9.486905438917799e-6	-0.00006431768705941617	17
0.07	-0.00013886240820337216	0.01901353101564288	-0.00001094518751759486	-0.00007464438583799176	17
0.075	-0.00015483856317347836	0.019021396022986765	-0.00001249357293191899	-0.00008575166057720885	17
0.08	-0.00017198068829500212	0.019029776381831752	-0.000014128086293697978	-0.00009764284464574768	17
0.085	-0.00019030195765543708	0.019038666039816087	-0.000015844426431165965	-0.00011032149554704738	17
0.09	-0.00020981648497011857	0.019048058532169877	-0.000017637956548645137	-0.00012379140585280727	17
0.095	-0.00023053939675263865	0.019057947034807527	-0.000019503702956681626	-0.00013805653862774747	17
0.1	-0.00025248679517647036	0.019068323856884926	-0.000021436325329360866	-0.00015312113395731165	17
0.105	-0.00027567584465938624	0.019079180826159545	-0.000023430124321438273	-0.0001689895762600112	17
0.11	-0.0003001247337078442	0.019090509031623213	-0.000025479005168933747	-0.0001856665354980867	17
0.115	-0.00032585273586364406	0.01910229879400739	-0.00002757647416071212	-0.00020315683054186406	17
0.12	-0.00035288025383937473	0.019114539671576343	-0.000029715643775514156	-0.00022146549030203712	17
0.125	-0.0003812288330592266	0.019127220562512745	-0.000031889171434427085	-0.00024059776383364214	17
0.13	-0.0004109211981788907	0.019140329319865132	-0.0000340892743442584	-0.0002605590601050424	17
0.135	-0.00044198126769338583	0.019153852782159596	-0.000036307696644590704	-0.00028135498988493773	17
0.14	-0.00047443423118953554	0.019167776983975295	-0.00003853569425667343	-0.0003029913270547386	17
0.145	-0.0005083065803007701	0.01918208676853521	-0.000040764003740918536	-0.00032547404587519315	17
0.15	-0.000543626106690418	0.019196765861577973	-0.00004298283159638835	-0.0003488092402926603	17
0.155	-0.0005804219910319017	0.019211796587154776	-0.000045181819040383556	-0.00037300316141570324	17
0.16	-0.0006187248513412546	0.019227160003179665	-0.00004735002702717486	-0.00039806220771252494	17
0.165	-0.0006585667578428642	0.019242835879705898	-0.00004947587228104855	-0.0004239928881211899	17
0.17	-0.0006999812948332356	0.019258802229420734	-0.000051547144424970884	-0.0004508018368883375	17
0.175	-0.0007430036487855911	0.019275035435180617	-0.0000535509485581185	-0.00047849574614467974	17
0.18	-0.000787670953616028	0.019291509322512224	-0.00005547365373678346	-0.0005070814088874371	18
0.185	-0.0008340210327436887	0.019308198057785803	-0.00005730092047573815	-0.0005365656623683478	18
0.19	-0.0008820944207454306	0.019325071440558256	-0.00005901757025428725	-0.000566955395447536	18
0.195	-0.0009319331637104907	0.019342097757867917	-0.000060607615147929	-0.0005982574285804249	18
0.2	-0.0009835811618217486	0.019359242863126663	-0.00006205418012769957	-0.0006304786041175496	18
0.205	-0.0010370842251560984	0.01937646969728648	-0.00006333946182071327	-0.000663625702581436	18
0.21	-0.0010924902541219333	0.019393738757384222	-0.0000644446882677718	-0.0006977053726342015	18
0.215	-0.0011498491262607003	0.019411007036192297	-0.00006535003530210281	-0.0007327241384791972	18
0.22	-0.0012092129672480172	0.019428228581585476	-0.00006603464243245668	-0.0007686883379585642	18
0.225	-0.001270636043115547	0.019445353167190687	-0.00006647645792800773	-0.0008056040414583013	18
0.23	-0.0013341749642573394	0.01946232725433877	-0.00006665223864181854	-0.0008434770298638442	18
