0.	Indeterminate	Indeterminate	0	0	11
0.005	-0.10422355613772565	0.0021808551359929484	0.0010450711681549464	-0.000024368492022034695	28
0.01	-0.10576019330252279	0.002252187796211065	0.002126762908931813	-0.00005545159198393939	28
0.015	-0.10733260165614589	0.0023224675610017675	0.003246487512259563	-0.0000934782441956172	28
0.02	-0.10894204853529392	0.0023915900805635028	0.004405728009696531	-0.00013868486648675933	28
0.025	-0.1105898572166178	0.0024594434607950987	0.005606042295103452	-0.0001913156159620282	28
0.03	-0.1122774105603074	0.002525907956623403	0.006849067597901827	-0.0002516226438368796	28
0.035	-0.1140061533000532	0.00259085505817103	0.008136525169546582	-0.00031986634227380763	28
0.04	-0.115777597319324	0.002654154306499998	0.009470225477620817	-0.0003963161987690614	27
0.045	-0.11759332246515408	0.002715643019995967	0.010852073464604583	-0.00048124870829684965	27
0.05	-0.11945498402876967	0.002775170128663851	0.012284074593161614	-0.0005749510450991772	27
0.055	-0.12136431497391213	0.002832565082684868	0.013768341000617114	-0.0006777190612049736	27
0.06	-0.1233231313240725	0.0028876452581404477	0.015307098253518298	-0.000789858140848013	27
0.065	-0.12533333697433988	0.002940213587435618	0.0169026926260816	-0.0009116832779858131	27
0.07	-0.12739692882096817	0.0029900586830425083	0.018557598797028948	-0.0010435194188184336	27
0.075	-0.12951600019126827	0.003036960802769939	0.020274427858676957	-0.0011857028011477292	26
0.08	-0.13169275709889658	0.0030806589508214355	0.02205593802740056	-0.0013385762921845727	26
0.085	-0.13392950913345866	0.003120897299344047	0.023905041787534984	-0.0015024967022454847	26
0.09	-0.13622868716795924	0.003157391982927457	0.025824818075952334	-0.0016778302547853837	26
0.095	-0.13859284834921612	0.0031898366433903286	0.027818523203441706	-0.0018649536924058123	26
0.1	-0.14102468407076957	0.003217900769922781	0.02988960305243272	-0.002064254318957421	26
0.105	-0.14352702905330228	0.0032412282824467314	0.03204170633834404	-0.002276130108246675	26
0.11	-0.1461028705288268	0.003259433744163834	0.03427869890908075	-0.0025009892794037904	26
0.115	-0.14875535216748528	0.0032721088693993677	0.03660467755657855	-0.002739252183162925	25
0.12	-0.15148781105798362	0.0032787891479741094	0.03902399351176773	-0.0029913439303361176	25
0.125	-0.15430375071662017	0.00327899598522316	0.04154126084999127	-0.003257704377245634	25
0.13	-0.15720687952747958	0.0032722029802784366	0.04416138264823161	-0.0035387806797947674	25
0.135	-0.16020111932781117	0.0032578399133398536	0.046889571259039836	-0.0038350283361210883	25
0.14	-0.16329061988520532	0.0032352887841946426	0.049731371627330476	-0.004146910364665074	25
0.145	-0.1664797748582234	0.0032038790265363076	0.05269268667148983	-0.004474896118635739	25
0.15	-0.16977324147565248	0.0031628830439168476	0.0557798057817766	-0.004819460145534651	25
0.155	-0.17317595820917736	0.003111510072961579	0.05899943475275312	-0.005181080357519838	25
0.16	-0.17669315576428968	0.0030489040778244603	0.06235872535439402	-0.0055602372067088575	24
0.165	-0.18033042410161917	0.002974122058109499	0.06586532753467092	-0.005957407197611012	24
0.17	-0.18409367172416533	0.002886149214095343	0.06952740609338899	-0.006373066415698507	24
0.175	-0.1879891974131401	0.0027838739410546293	0.07335370006033361	-0.0068076824121100395	24
0.18	-0.19202370914932043	0.0026660848429845008	0.0773535668934925	-0.007261712269556627	24
0.185	-0.19620435741004472	0.0025314576236333264	0.08153703582617838	-0.007735596887319958	24
0.19	-0.2005387712884057	0.002378545235040899	0.08591486608678499	-0.008229756131488564	24
0.195	-0.20503509916616347	0.0022057632307049546	0.09049861181820923	-0.008744581653404627	24
0.2	-0.20970205005741283	0.002011376074515306	0.09530069216692375	-0.00928042949110516	24
0.205	-0.21454894562128007	0.0017934803031718766	0.10033447179630686	-0.0098376109852078	24
0.21	-0.2195857568281814	0.001549980694763864	0.105614340572931	-0.01041637871261912	23
0.215	-0.22482321662862959	0.001278586876401172	0.11115583521317852	-0.011016924700153759	23
0.22	-0.2302728067661272	0.000976764921633455	0.11697571104208025	-0.011639350398418444	23
0.225	-0.23594688136254158	0.0006417256118589204	0.1230920854449996	-0.012283658454706109	23
0.23	-0.2418587345166798	0.00027039095076644704	0.12952456570533136	-0.012949730177417032	23
0.235	-0.24802268868508873	-0.00014064170125287212	0.13629439821774894	-0.013637300540734414	23
0.24	-0.25445419303818057	-0.0005951377195834578	0.14342463494865143	-0.014345930197706733	23
0.245	-0.2611699355245006	-0.0010972718157688799	0.15094032172752211	-0.015074970837574288	23
0.25	-0.26818796537926626	-0.0016516780038027534	0.1588687078597186	-0.01582352620396761	23
0.255	-0.27552783091773464	-0.0022635108829690415	0.16723948280589473	-0.016590403286467312	23
0.26	-0.28321072636515554	-0.0029385262579355587	0.17608503868462452	-0.017374047892222383	22
0.265	-0.2912597009862223	-0.003683099545520152	0.18544078953756488	-0.01817251758082518	22
0.27	-0.2996998024573033	-0.004504407383838616	0.19534548642275112	-0.018983343189991272	22
0.275	-0.3085583337919582	-0.005410470757656771	0.20584162248573284	-0.01980347484474318	22
0.28	-0.3178650963453208	-0.006410291477153801	0.21697587065166685	-0.02062916047729446	22
0.285	-0.32765267277023385	-0.007513991659014646	0.22879958552707702	-0.02145581303663957	22
0.29	-0.337956752018514	-0.008732978220772042	0.2413693798521906	-0.02227785139737283	22
0.295	-0.34881649643179313	-0.010080136899892345	0.2547477833252638	-0.023088507294515656	22
0.3	-0.3602749657391227	-0.011570055191206935	0.2690040022146266	-0.02387959746400277	22
0.305	-0.3723795962783181	-0.013219289568563497	0.28421479143479633	-0.024641244740204196	22
0.31	-0.385182759982778	-0.015046677392782565	0.3004654682064689	-0.02536154441386866	22
0.315	-0.3987424117841295	-0.01707373115392627	0.3178510927300617	-0.026026140800165826	21
0.32	-0.4131227883293389	-0.01932499793747941	0.33647779229168795	-0.02661779365532968	21
0.325	-0.4283953285650156	-0.021828714079456413	0.3564644154376624	-0.027115681907529776	21
0.33	-0.4446396300343041	-0.024617355107215355	0.3779443571887476	-0.027494724217120542	21
0.335	-0.4619446248772633	-0.027728423999448415	0.4010677633801185	-0.0277246504612276	21
0.34	-0.48040994752086774	-0.031205375188133405	0.42600412141247734	-0.027768876977813356	21
0.345	-0.500147541259735	-0.035098741421441315	0.45294532935153675	-0.027583107750304175	21
0.35	-0.521283559882064	-0.03946751085308406	0.4821093505281546	-0.027113591079934968	21
0.355	-0.543960616614246	-0.04438081732229762	0.5137445776975728	-0.026294935947181963	21
0.36	-0.568340471920579	-0.049920028532151606	0.5481350792227067	-0.025047361466024015	21
0.365	-0.5946072475369121	-0.05618134370593458	0.5856069291299443	-0.023273212407628585	21
0.37	-0.6229713270426258	-0.06327902137208025	0.6265359161870361	-0.020852541300444227	20
0.375	-0.6536738866972239	-0.07134951587504351	0.6713567729061092	-0.017637346178931257	20
0.38	-0.6869928021246303	-0.08055658042448921	0.7205748715391553	-0.013444323990253138	20
0.385	-0.7232494487570648	-0.091097923818025	0.7747802616498787	-0.008045248197454224	20
0.39	-0.7628173005805454	-0.10321369390812762	0.8346653231712462	-0.001154476540978	20
0.395	-0.8061325297141057	-0.11719752039686454	0.9010468072513794	0.007587601350318107	20
0.4	-0.8537072306222008	-0.13341097570416882	0.9748936103730392	0.018636628230638386	20
0.405	-0.9061460529591594	-0.1523026946687831	1.0573620700616937	0.03257397894374736	20
0.41	-0.9641672771457341	-0.17443396772380676	1.149841187184219	0.05014720933771488	20
0.415	-1.0286297965033095	-0.20051334973552443	1.2540111484425265	0.07232572604704124	20
0.42	-1.1005679638542345	-0.23144417963804775	1.3719198085091697	0.1003785180041099	21
0.425	-1.1812370925908993	-0.2683902962363561	1.506083699248125	0.1359836786847285	21
0.43	-1.2721737128160193	-0.3128696028582607	1.6596234434612738	0.18138663699056934	21
0.435	-1.3752763386790818	-0.36688782327630187	1.8364473974456268	0.23963058300089024	21
0.44	-1.492915672701982	-0.43313513505442025	2.041505193579544	0.31490061448333995	21
0.445	-1.6280878716019913	-0.5152813018724347	2.2811443013303614	0.41304871268479026	21
0.45	-1.7846327863728426	-0.6184310966144715	2.563622911565095	0.5424165219215065	22
0.455	-1.9675538745732553	-0.74984894296908	2.899867956093784	0.71516458055024	22
0.46	-2.183506510861936	-0.9201598303812802	3.3046371274078763	0.9495055827883978	22
0.465	-2.441580301746865	-1.145434009906888	3.798380551245343	1.2736318318297053	23
0.47	-2.7546406971791324	-1.4510372317543936	4.410411656284826	1.7330500976280703	23
0.475	-3.141863810424617	-1.8793421351111892	5.184798885833397	2.4054031773367743	24
0.48	-3.6341867265178847	-2.506989337054177	6.192713100871831	3.433857044618316	25
0.485	-4.288465770359344	-3.4903388527580486	7.563424555484458	5.115296712255253	26
0.49	-5.236231876089707	-5.2203451699100185	9.587135109210543	8.200925678996045	29
0.495	-6.962616990300305	-9.185746356595455	13.282843038823394	15.568384574486895	34
