0.	Indeterminate	Indeterminate	0	0	11
0.005	-0.06199423854570172	-0.009706372193007996	-0.00041215398502194184	-0.000066197123661219	31
0.01	-0.06112943209002184	-0.00967491148635883	-0.0008088441548208375	-0.0001329101413070459	31
0.015	-0.06027752600184646	-0.009647679829125937	-0.0011917636432263548	-0.0002016196288829171	31
0.02	-0.059438062442126814	-0.009624442267732299	-0.0015608684960787813	-0.0002718199836360812	32
0.025	-0.05861062753948596	-0.009605011410896102	-0.001916516136069247	-0.00034349892942798696	32
0.03	-0.05779481701181317	-0.00958919998179033	-0.002259051675119866	-0.00041663917872055594	32
0.035	-0.056990239529343484	-0.009576828522663127	-0.002588806044618033	-0.0004912209037889898	32
0.04	-0.056196514769562604	-0.009567724944158064	-0.0029060955989053013	-0.000567220980829167	32
0.045	-0.055413273385230284	-0.00956172169354148	-0.0032112229861138855	-0.0006446133120011259	32
0.05	-0.05464015609256254	-0.009558658503447962	-0.0035044771746121387	-0.0007233684788267339	32
0.055	-0.053876813430762865	-0.009558373906399452	-0.0037861353236625693	-0.0008034548656780219	33
0.06	-0.05312290568283762	-0.009560725720105705	-0.004056461480482418	-0.0008848379791271241	33
0.065	-0.05237810221005679	-0.009565561324874117	-0.004315708912035936	-0.0009674806865917884	33
0.07	-0.05164208020577246	-0.009572738323475978	-0.004564119187117785	-0.00105134315918972	33
0.075	-0.05091452620227338	-0.009582116229282667	-0.004801923807345343	-0.001136383546212757	33
0.08	-0.050195133902126585	-0.009593560874727085	-0.0050293429629376316	-0.0012225566624672625	33
0.085	-0.049483604847897884	-0.009606936621838029	-0.005246588559614154	-0.0013098162433440625	33
0.09	-0.04877964772807074	-0.009622110920135622	-0.005453861819962435	-0.0013981121387875916	34
0.095	-0.048082978281770196	-0.009638962308346193	-0.005651355591463009	-0.0014873936755149938	34
0.1	-0.04739331900841873	-0.009657362260745933	-0.00583925384796253	-0.0015776064944228337	34
0.105	-0.046710398429898235	-0.00967718678029574	-0.006017732391440933	-0.0016686943958802453	34
0.11	-0.04603395226975167	-0.009698313654155251	-0.006186959124841219	-0.0017605988023956462	34
0.115	-0.04536372129707021	-0.009720622903560697	-0.006347094142704831	-0.001853258806786776	34
0.12	-0.04469945249894847	-0.009743990958680032	-0.006498290510715525	-0.0019466106464756006	35
0.125	-0.04404089700229155	-0.009768306537526802	-0.006640693872400383	-0.002040589697410235	35
0.13	-0.043387813072888234	-0.009793447253896748	-0.006774443931821377	-0.002135127657864725	35
0.135	-0.04273996338451803	-0.009819297490676351	-0.006899673023336311	-0.0022301537655694584	35
0.14	-0.04209711574801043	-0.00984573917801835	-0.007016508231458095	-0.0023255952770738124	35
0.145	-0.04145904322514477	-0.00987265166636006	-0.007125070544809061	-0.0024213760538354277	36
0.15	-0.0408255211779778	-0.00989992446117165	-0.0072254747008388565	-0.002517418945395657	36
0.155	-0.04019633259809448	-0.009927435107515314	-0.007317831360331891	-0.002613642832205369	36
0.16	-0.039571262988325834	-0.009955065611252171	-0.007402245165038014	-0.00270996401233037	36
0.165	-0.038950103446152747	-0.009982695735689205	-0.007478816507411254	-0.002806296113911081	36
0.17	-0.03833264852117567	-0.010010204505590594	-0.007547640967519143	-0.002902549741137324	36
0.175	-0.03771869732999634	-0.01003746610994647	-0.0076088102853898295	-0.0029986321303445626	37
0.18	-0.03710805223402015	-0.010064362571980214	-0.007662411230085459	-0.003094448680396665	37
0.185	-0.036500520650884445	-0.010090763447090293	-0.007708528126770055	-0.003189900508565778	37
0.19	-0.03589591383853161	-0.010116541519764577	-0.007747240674049162	-0.0032848853635126614	37
0.195	-0.03529404794411843	-0.010141561450645336	-0.007778626574499617	-0.0033792973456396452	38
0.2	-0.034694740698130694	-0.010165695870420498	-0.007802758929078051	-0.0034730284400549343	38
0.205	-0.0340978165603339	-0.010188804420368795	-0.007819709675913953	-0.003565965555219464	38
0.21	-0.033503103122023536	-0.010210747445382097	-0.007829547660935427	-0.003657992213981311	38
0.215	-0.03291043301350495	-0.010231378729199755	-0.007832339970883909	-0.003748987340981668	39
0.22	-0.03231964075451014	-0.010250554823264042	-0.007828151262835398	-0.003838827592873374	39
0.225	-0.03173056820841093	-0.010268122562743225	-0.007817045273044597	-0.003927383711046108	39
0.23	-0.031143060268079604	-0.01028392518958855	-0.007799084547664597	-0.004014522693940231	39
0.235	-0.03055696799860242	-0.010297800815245832	-0.007774330685829552	-0.004100106309019728	40
0.24	-0.029972144691760155	-0.010309587589120098	-0.007742844415990022	-0.00418399361541562	40
