0.	Indeterminate	Indeterminate	0	0	11
0.005	-0.06155995387624277	-0.00968551932092512	-0.0006136772804961976	-0.0000980621659954355	31
0.01	-0.06027691876894549	-0.009629802246741492	-0.0011980259607538267	-0.00019730528328259112	31
0.015	-0.05902219230100989	-0.009574904169202975	-0.0017541494882160904	-0.00029758219913391163	32
0.02	-0.05779481544540876	-0.009520726280557017	-0.002283099358440477	-0.0003987498048654883	32
0.025	-0.056593867370915645	-0.009467162656806019	-0.0027858779107259625	-0.0005006682898737027	32
0.03	-0.05541846592883829	-0.009414116928533505	-0.003263441065162322	-0.0006032013924181631	32
0.035	-0.05426776580796181	-0.009361495324324383	-0.003716700882834009	-0.0007062160388705333	33
0.04	-0.05314095666913181	-0.009309215888151612	-0.004146527973105455	-0.0008095828650098254	33
0.045	-0.052037260977472764	-0.009257192133443736	-0.004553753705370403	-0.0009131750320146303	33
0.05	-0.050955933221381824	-0.009205345924231126	-0.004939172364441355	-0.0010168689721554633	33
0.055	-0.04989625802571642	-0.009153600945153372	-0.00530354314241758	-0.0011205438161102426	33
0.06	-0.048857548910172736	-0.009101882172877168	-0.0056475920245463804	-0.0012240811591684231	34
0.065	-0.0478391448981765	-0.009050125785488469	-0.00597201327942989	-0.0013273661161955692	34
0.07	-0.04684041397658556	-0.00899826371765382	-0.0062774716936422345	-0.0014302855502578316	34
0.075	-0.045860747753664104	-0.008946232065468136	-0.006564603665836611	-0.0015327288570976716	34
0.08	-0.04489956229437511	-0.008893969629051228	-0.006834018927375126	-0.0016345877405416543	34
0.085	-0.043956297927003826	-0.008841415272468144	-0.0070863021048774375	-0.0017357557260433525	35
0.09	-0.043030412344121256	-0.008788518511462427	-0.007322013036542348	-0.001836129765244895	35
0.095	-0.04212138860805725	-0.008735221571800707	-0.007541689548617751	-0.001935607365540798	35
0.1	-0.041228729058079755	-0.008681472990151701	-0.0077458477544897816	-0.0020340886551361704	35
0.105	-0.04035195644978168	-0.00862721893524091	-0.007934983610195404	-0.0021314748111867787	36
0.11	-0.039490607291889405	-0.008572416575549599	-0.008109572664641402	-0.0022276705308704628	36
0.115	-0.038644240583455294	-0.008517015205894858	-0.008270073135006616	-0.002322580403735129	36
0.12	-0.03781243149214486	-0.008460969085545842	-0.008416925647532911	-0.0024161112767188426	36
0.125	-0.03699477290093026	-0.008404232545565684	-0.008550554679086811	-0.0025081712424438424	37
0.13	-0.03619086796368131	-0.008346766452756666	-0.008671367754137248	-0.0025986710144357814	37
0.135	-0.03540034082277383	-0.00828852608289609	-0.008779759063944804	-0.002687521218547631	37
0.14	-0.03462282846664908	-0.008229472504689101	-0.008876108298051225	-0.0027746349123409053	37
0.145	-0.03385798393007637	-0.008169562919719568	-0.008960782572249979	-0.002859925225273342	38
0.15	-0.03310546789685894	-0.008108763583628163	-0.009034134699241723	-0.002943308539034662	38
0.155	-0.032364959855666516	-0.008047034397256106	-0.009096507331009605	-0.0030247006201640347	38
0.16	-0.03163615267661078	-0.007984337488452405	-0.009148232164606938	-0.0031040187247576385	39
