0.	Indeterminate	Indeterminate	0	0	11
0.005	0.0005727127789026841	0.012417486232248625	1.8544488786306948e-6	0.000041132246094785485	18
0.01	0.000549674386511453	0.012314600371125594	3.4573104945251012e-6	0.00008106734738778525	18
0.015	0.0005262432187570923	0.012212697870893248	4.803595569621433e-6	0.00011982989399525283	18
0.02	0.0005024315154671674	0.012111742580565708	5.89643763187855e-6	0.0001574421201244418	18
0.025	0.0004782509198351173	0.012011699402687261	6.737223577115629e-6	0.00019392587610562206	18
0.03	0.00045371268158102187	0.011912532424928174	7.327559947099897e-6	0.0002293020070871425	18
0.035	0.0004288275138305637	0.01181420807614206	7.669197832718642e-6	0.0002635910300163373	18
0.04	0.0004036058306174416	0.011716691569828616	7.764121407506392e-6	0.000296812288104676	18
0.045	0.0003780576112599474	0.011619950086364583	7.614445223011641e-6	0.00032898484504126905	18
0.05	0.0003521925686734524	0.011523949689998217	7.222493876824399e-6	0.00036012673095918804	18
0.055	0.0003260199900987819	0.011428658274988722	6.590714906806446e-6	0.0003902556414945288	18
0.06	0.00029954897442973066	0.011334043294726735	5.721733718912512e-6	0.00041938849694659073	18
0.065	0.00027278828453510505	0.0112400730155722	4.618315354403983e-6	0.0004475416999447096	18
0.07	0.0002457465216203986	0.011146714926676295	3.283403983642385e-6	0.00047473079719804627	18
0.075	0.0002184319839561655	0.011053938616722594	1.7200258432402307e-6	0.0005009713035147267	18
0.08	0.00019085283163668837	0.010961712456777576	-6.859669393315527e-8	0.0005262777005651593	18
0.085	0.00016301702418133023	0.010870004817525977	-2.079126984121289e-6	0.0005506640847786167	19
0.09	0.00013493241758144332	0.010778786226201719	-4.308095389929422e-6	0.0005741442002344063	19
0.095	0.00010660672552090592	0.010688025167270188	-6.751884788900339e-6	0.0005967310488746646	19
0.1	0.00007804754278119882	0.0105976916054184	-9.406767362018516e-6	0.0006184373766285631	19
0.105	0.00004926242135106559	0.010507755012171114	-0.00001226887658045461	0.0006392753902269002	19
0.11	0.0000202588299046038	0.010418184944756322	-0.000015334197598514468	0.0006592567084131076	19
0.115	-8.955774743820907e-6	0.010328951367879282	-0.000018598618422768873	0.000678392779278362	19
0.12	-0.000038373947450712036	0.010240023830980296	-0.000022057862484198233	0.0006966943654790855	19
0.125	-0.00006798824189026796	0.010151372485856711	-0.00002570755789676717	0.0007141720999352689	19
0.13	-0.00009779111012477894	0.01006296635902531	-0.000029543145045642745	0.000730835814267273	19
0.135	-0.00012777501580092405	0.009974775524764593	-0.00003355998151816374	0.0007466953625053751	19
0.14	-0.00015793227399331193	0.009886769614720299	-0.000037753273875362184	0.0007617600587706909	19
0.145	-0.00018825511517030604	0.009798917905290775	-0.00004211808804674541	0.000776038882478536	19
0.15	-0.00021873558109092306	0.009711189450392815	-0.00004664932484767985	0.0007895403148845113	19
