0.	Indeterminate	Indeterminate	0	0	11
0.005	0.0005011824732707882	0.008576080909744953	-3.3858654767309985e-6	-0.00005738188932233967	19
0.01	0.0005415156318927064	0.00873758094189458	-7.40528622683046e-6	-0.00011735027664412734	19
0.015	0.0005827550581657928	0.008902089589672512	-0.000012086444190206344	-0.00017999186896966443	18
0.02	0.0006249152881143112	0.009069700255595985	-0.00001745838316420301	-0.00024539705555242687	18
0.025	0.000668011059719485	0.009240511330417143	-0.000023551029672487725	-0.00031366015244406773	18
0.03	0.0007120576607067878	0.009414625126402475	-0.000030395237011193586	-0.000384879563069778	18
0.035	0.0007570707794594808	0.009592148290769278	-0.000038022818367821205	-0.0004591580268014356	18
0.04	0.0008030666188172425	0.009773191752001064	-0.000046466586360753895	-0.0005366028499452543	18
0.045	0.0008500618013483107	0.009957871306551711	-0.00005576038994249761	-0.0006173261656371173	18
0.05	0.000898073443897425	0.010146307818621546	-0.00006593915908540467	-0.0007014452009968895	18
0.055	0.0009471191317047974	0.010338627597938809	-0.00007703894767048053	-0.0007890825745536205	18
0.06	0.0009972169448345643	0.010534962157352452	-0.0000890969727495596	-0.0008803665611327794	18
0.065	0.0010483853866529226	0.010735449077235337	-0.00010215166170681085	-0.0009754314813594698	18
0.07	0.0011006435365956582	0.010940232296872111	-0.00011624270883544782	-0.0010744180166136067	18
0.075	0.0011540108614250598	0.011149461952452951	-0.00013141110734733366	-0.00117747357465792	18
0.08	0.001208507376537227	0.011363295435380238	-0.0001476992163906704	-0.0012847527149685775	18
0.085	0.0012641535670213583	0.011581897225984912	-0.00016515080091966764	-0.001396417560155497	18
0.09	0.0013209703794728358	0.011805439735779256	-0.00018381109799147066	-0.0015126382771238588	18
0.095	0.0013789792257155042	0.012034103306885386	-0.00020372685691764155	-0.001633593514021678	18
0.1	0.0014382020052865732	0.012268077179768772	-0.00022494640956263469	-0.001759470999234127	18
0.105	0.0014986610663520242	0.01250755979544298	-0.0002475197236153795	-0.0018904680843491	18
0.11	0.0015603791852673125	0.012752759291758151	-0.00027149846192907215	-0.0020267923088168075	18
0.115	0.0016233794297071122	0.013003894893521072	-0.00029693602413676196	-0.002168662236596775	17
0.12	0.0016876856387956322	0.013261194718566047	-0.00032388769277378313	-0.0023163076779978806	17
0.125	0.001753321671819629	0.013524900757301929	-0.0003524105673339597	-0.0024699711004753187	17
