0.	Indeterminate	Indeterminate	0	0	11
0.005	-0.02167817048107183	0.016025743655667807	2.707509148521816e-7	-5.145098394721589e-7	24
0.01	-0.02168082975930785	0.016021968263818277	1.0834589408508978e-6	-2.0578585235114463e-6	24
0.015	-0.02168526143270714	0.016015671772391712	2.4393211925598925e-6	-4.629472907767995e-6	24
0.02	-0.021691464492899187	0.01600684728255906	4.340424074694505e-6	-8.228411856434675e-6	24
0.025	-0.02169943768074563	0.01599548573276721	6.789681418870823e-6	-0.000012853347761582115	24
0.03	-0.021709179323085245	0.015981575087077454	9.790795919530305e-6	-0.000018502554173085313	24
0.035	-0.02172068732302384	0.015965100721334162	0.000013348343564107005	-0.000025173911904989486	24
0.04	-0.021733959403369377	0.015946045431993763	0.000017467715286975294	-0.000032864886830866605	24
0.045	-0.021748992443051455	0.01592438887895427	0.00002215518232316045	-0.00004157252804115497	24
0.05	-0.021765783065666153	0.01590010841580194	0.000027417794593558023	-0.000051293433592354104	24
0.055	-0.02178432739413402	0.015873178152433748	0.00003326353463290477	-0.00006202376196522618	24
0.06	-0.021804620989061912	0.015843569416781916	0.00003970119122703432	-0.00007375918663510589	24
0.065	-0.02182665878456106	0.015811250848674428	0.0000467404131458597	-0.00008649488483933147	24
0.07	-0.02185043512640143	0.015776187754658597	0.000054391750764667694	-0.0001002255150362396	24
0.075	-0.02187594361393262	0.015738342536367418	0.00006266662277520983	-0.00011494519664676843	24
0.08	-0.02190317726159873	0.015697674474655123	0.00007157732384016773	-0.00013064746350304173	24
0.085	-0.021932128044934357	0.015654139663988834	0.00008113707040525643	-0.00014732524951936195	24
0.09	-0.021962787265101445	0.015607690600612423	0.00009135994613554784	-0.00016497083645176214	24
0.095	-0.02199514516857683	0.01555827688160076	0.00010226096888494755	-0.00018357583292166833	24
0.1	-0.022029190997308563	0.015505844279124282	0.00011385605943555357	-0.00020313111931079272	24
0.105	-0.02206491281242388	0.015450335017358471	0.00012616213175121782	-0.00022362682942490223	24
0.11	-0.022102296984313187	0.015391689349161079	0.0001391969399965548	-0.0002450522590436969	25
0.115	-0.02214133008713045	0.015329838794868704	0.00015297927837908926	-0.00026739582562234195	25
0.12	-0.022181995457473517	0.0152647156833889	0.0001675288562232471	-0.00029064505040907684	25
0.125	-0.022224275694908573	0.015196246832493612	0.0001828663500289598	-0.0003147864580577796	25
0.13	-0.0222681513945406	0.015124354355570663	0.00019901344252913654	-0.0003398055212120105	25
