0.	Indeterminate	Indeterminate	0	0	11
0.005	-0.10223083264410929	0.0020809139618716693	-0.00033882532256729553	5.17197528248175e-6	29
0.01	-0.10174890730836984	0.0020465376742937677	-0.0006705853936323699	6.614838234871923e-6	29
0.015	-0.10127550435918657	0.0020055345111804138	-0.0009954372004839953	4.310781161849715e-6	29
0.02	-0.10081043513472422	0.0019580015131700768	-0.0013135236136663912	-1.7601128726924854e-6	29
0.025	-0.10035351437384774	0.0019040274096166904	-0.0016249813346884655	-0.000011614133406360572	29
0.03	-0.09990456043718952	0.0018436947882854299	-0.001929940972241722	-0.000025266332326813663	29
0.035	-0.09946339617894377	0.0017770800623147578	-0.002228528299078981	-0.000042731497847043275	29
0.04	-0.09902984756257076	0.0017042531875249914	-0.0025208627401824245	-0.0000640229130694375	29
0.045	-0.09860374333488928	0.0016252771653772272	-0.0028070569728809165	-0.00008915199417549625	29
0.05	-0.09818491582657024	0.0015402103878814077	-0.0030872198082010534	-0.00011813052372457405	29
0.055	-0.09777319956832481	0.0014491038745289356	-0.0033614524445227814	-0.00015096770860785068	29
0.06	-0.09736843190162847	0.0013520036476762295	-0.0036298524531462313	-0.00018767323843625898	29
0.065	-0.09697045271225466	0.0012489502868692492	-0.003892511690160484	-0.00022825560346508011	29
0.07	-0.09657910359077318	0.0011399780936454523	-0.004149516360813907	-0.0002727221692327209	29
0.075	-0.09619422821473594	0.0010251164759380801	-0.0044009482320049725	-0.0003210800555526897	29
0.08	-0.09581566899948951	0.0009043831856334061	-0.004646883450601028	-0.0003733356054081824	30
0.085	-0.09544327925444969	0.0007778082719839333	-0.004887394402090106	-0.00042949419420515726	30
0.09	-0.09507690408589888	0.0006453994032020044	-0.00512254820828935	-0.0004895613971374246	30
0.095	-0.0947163923597464	0.0005071641908388561	-0.005352406309251582	-0.0005535411505613462	30
0.1	-0.09436159442052305	0.0003631056840759303	-0.005577026653735733	-0.0006214377064035056	30
0.105	-0.09401236054678064	0.00021322128817279073	-0.005796461995583537	-0.0006932544012290748	30
0.11	-0.09366854220692522	0.000057503854048561454	-0.0060107611501480475	-0.0007689944634960164	30
0.115	-0.09332999018192473	-0.00010405971325976732	-0.006219967213568996	-0.0008486598503140064	30
0.12	-0.0929965557285791	-0.0002714865393289509	-0.006424120539063725	-0.0009322532338908521	30
0.125	-0.092668089049768	-0.00044479987005657806	-0.006623255259643793	-0.0010197755776217838	30
0.13	-0.0923444404013463	-0.0006240275320994193	-0.006817402226895668	-0.0011112281854284841	30
0.135	-0.09202545840812788	-0.0008092026066956332	-0.007006586664370091	-0.0012066110001179397	30
0.14	-0.09171098822313344	-0.0010003688001992833	-0.007190830785810545	-0.0013059251361409036	31
0.145	-0.09140088185513662	-0.0011975582451967184	-0.007370152096712058	-0.0014091691200792183	31
0.15	-0.09109498013436512	-0.0014008252523607725	-0.007544562119976294	-0.0015163416668388513	31
0.155	-0.09079312535721089	-0.0016102233379124732	-0.007714069370656834	-0.0016274413750426119	31
0.16	-0.09049515708134394	-0.0018258114966147251	-0.007878677876744606	-0.0017424661449984813	31
0.165	-0.09020091176575439	-0.002047653968364871	-0.00803838650015801	-0.0018614128310036145	31
0.17	-0.08991022244861645	-0.002275820686083861	-0.00819318950350039	-0.0019842775582021004	31
0.175	-0.08962291828291205	-0.0025103868518280663	-0.008343076500545157	-0.002111055650436836	31
0.18	-0.08933882466520997	-0.002751432855933933	-0.008488033033929499	-0.0022417419971824783	31
0.185	-0.08905776147901691	-0.002999045307541418	-0.008628038643190969	-0.002376329730459729	31
0.19	-0.08877954255947954	-0.003253321737589368	-0.00876306954052657	-0.0025148127909085504	32
0.195	-0.08850398047666544	-0.0035143481496837624	-0.008893095584983987	-0.0026571806751405583	32
0.2	-0.08823087646338866	-0.0037822334441262283	-0.009018082456748809	-0.0028034245457824944	32
0.205	-0.08796002608462472	-0.004057086652474191	-0.009137990417544668	-0.0029535332688371218	32
0.21	-0.08769121751051873	-0.004339022591112431	-0.00925277457158999	-0.003107494220049926	32
0.215	-0.08742423027342235	-0.004628162717580871	-0.009362383994959833	-0.0032652928943708408	32
0.22	-0.08715883480868979	-0.0049246332840569215	-0.009466762997602353	-0.0034269132450128314	32
0.225	-0.08689479050638385	-0.005228574010691139	-0.009565849314325602	-0.0035923376705654965	33
0.23	-0.08663184874214855	-0.005540111564219942	-0.009659575929551583	-0.003761544382702329	33
0.235	-0.08636974542576803	-0.005859396861183114	-0.009747868893691823	-0.003934511151873149	33
0.24	-0.08610820459650771	-0.0061865809862353665	-0.00983064851933276	-0.004111212505038205	33
0.245	-0.08584693613028324	-0.006521821066086715	-0.009907828273173446	-0.004291619666844647	33
0.25	-0.08558563408329262	-0.006865280270711727	-0.009979315115323378	-0.004475700664023449	33
0.255	-0.08532397613450768	-0.007217133727757372	-0.01004500913170691	-0.004663420771838388	34
0.26	-0.0850616213846117	-0.007577544136253491	-0.010104803705052179	-0.004854738739934002	34
0.265	-0.08479820833310646	-0.007946697516377601	-0.010158584264210247	-0.00504961112656847	34
