2	2	0.02084418568783372	0.0010617793726606078	21
2	3	0.013709532469668616	0.000011113462787506329	21
2	4	0.009059696688735377	-0.000021433271894817814	21
2	5	0.006061691692594358	0.00023300163756662324	21
2	6	0.004113210431482462	0.0004919661175612636	21
2	7	0.0028223187654603105	0.0006730575379503389	22
2	8	0.0019461597943808708	0.0007707489194328749	22
2	9	0.001336754471608297	0.0008026974410302843	23
2	10	0.0009035717628829843	0.0007892710108532087	21
3	2	0.01370953244517533	0.000011113450514048037	21
3	3	0.009147452421447743	-0.00042876934498280866	21
3	4	0.006145209364982222	-0.0003062282110359374	21
3	5	0.004186737171911948	-0.00004623353800925923	22
3	6	0.002897443499639952	0.00018935425943973866	22
3	7	0.0020316071083251994	0.0003567364510792657	22
3	8	0.0014355667307325414	0.00045734222813281555	22
3	9	0.0010148304569813809	0.000505746227755054	22
3	10	0.0007110847965234346	0.0005173828981747103	22
4	2	0.009059696771989338	-0.000021433356150721283	21
4	3	0.006145209383371905	-0.00030622821402169226	21
4	4	0.004194724678321374	-0.0002270633698376336	21
4	5	0.0029026479592994714	-0.00005307572318515724	22
4	6	0.002040057978317406	0.00010902352422408155	22
4	7	0.0014532958701753552	0.00022809003514193224	22
4	8	0.0010445052348554557	0.0003031998370427741	21
4	9	0.0007526126636245801	0.00034291807703164907	22
4	10	0.0005394707924799476	0.0003570006012715595	22
5	2	0.006061691704790652	0.00023300159406843945	21
5	3	0.004186737182335718	-0.00004623352487212809	22
5	4	0.0029026481082744747	-0.00005307567650941368	21
5	5	0.002035921166842804	0.000027495632186625525	22
5	6	0.001448369343356559	0.00011610955404197721	22
5	7	0.0010436455035202246	0.000185465907508278	22
5	8	0.0007587065160827485	0.0002306792317851723	23
5	9	0.0005533923760799215	0.00025493572296948004	22
5	10	0.00040222087569070474	0.0002633380152021668	22
6	2	0.004113210218104704	0.0004919661623865831	22
6	3	0.0028974436857596873	0.0001893543604046641	21
6	4	0.002040058018927132	0.00010902354429890172	22
6	5	0.001448369308597354	0.00011610953627925417	22
6	6	0.001040430217271545	0.0001471964354524524	22
6	7	0.0007558052090602321	0.0001766580764253661	22
6	8	0.0005534611918150243	0.00019654930658457895	22
6	9	0.00040655616122800054	0.00020620715190605078	22
6	10	0.00029771991703129243	0.00020742904568048858	22
7	2	0.0028223187837256585	0.0006730575580225222	22
7	3	0.0020316072290338383	0.0003567365087712728	21
7	4	0.0014532958601067968	0.0002280900349713957	22
7	5	0.0010436454611968547	0.00018546586864398666	23
7	6	0.0007558051987723852	0.00017665806551310574	22
7	7	0.0005522127589962205	0.00017768557885753422	23
7	8	0.00040606609727649514	0.00017888946865218645	22
7	9	0.00029923124381474596	0.00017719857959212784	23
7	10	0.00021968662905589475	0.0001722622809644247	26
8	2	0.0019461597905823802	0.0007707488976021635	22
8	3	0.0014355667379737267	0.00045734222304726795	22
8	4	0.0010445051784393527	0.00030319979450346463	22
8	5	0.0007587064990366271	0.00023067924192485452	22
8	6	0.0005534611936040716	0.00019654930289174366	22
8	7	0.0004060661276557826	0.0001788895172458328	21
8	8	0.0002991563508677915	0.00016744707889468222	23
8	9	0.0002204611760734201	0.00015783428562967687	23
8	10	0.00016159986068725571	0.00014840910923685422	21
9	2	0.0013367545073750032	0.0008026974696725577	22
9	3	0.0010148305386652688	0.0005057462758308946	21
9	4	0.0007526126612288537	0.0003429180948335191	22
9	5	0.0005533923404011378	0.00025493569835042943	22
9	6	0.0004065561860648206	0.0002062071543434307	21
9	7	0.0002992312142906411	0.0001771985807981401	22
9	8	0.0002204611630058227	0.00015783428871101	24
9	9	0.00016203193829912867	0.00014315590801702825	26
9	10	0.00011811683037654161	0.00013081964961378926	22
10	2	0.0009035716563591547	0.0007892709548767509	22
10	3	0.0007110848039550802	0.000517382917643918	22
10	4	0.0005394707943739749	0.0003570005977394026	22
10	5	0.00040222083707434816	0.00026333798130594296	23
10	6	0.00029771994281435843	0.00020742905316464973	22
10	7	0.0002196866272432701	0.00017226227287972084	24
10	8	0.0001615998692401354	0.00014840908877733995	24
10	9	0.00011811684199672555	0.0001308196279557497	25
10	10	0.000085248106143055	0.00011683646379507571	22
