2	2	-0.003199547937105909	0.0038636871512776724
2	3	-0.0008547486997012271	0.0011181342635337773
2	4	0.00019390565744707448	0.00010866401569278708
2	5	0.00042123657289850215	-0.00038849866139751226
2	6	0.0005556007114827488	-0.0005454539756339334
2	7	0.0006134431695012324	-0.0005509037018835707
2	8	0.0006695378047575969	-0.0005067552829874798
2	9	0.0007163877650513254	-0.00043136304415711984
2	10	0.0007490626403571373	-0.00035096732476815474
2	11	0.0007724504959733282	-0.00027166064098167666
2	12	0.0007861440778646426	-0.00019462651605248318
2	13	0.0007909557680360637	-0.00012079779329454697
2	14	0.0007880134675220747	-0.000051227629370428
2	15	0.0007784947841340126	0.000013960597821234267
2	16	0.0007634539090939065	0.00007467286656049423
2	17	0.0007438242381889043	0.00013090241177996528
2	18	0.0007204197529666923	0.00018270669142487252
2	19	0.0006939446953932656	0.00023018953748973658
2	20	0.0006650060426570052	0.00027348806926204137
3	2	-0.0014603286007272348	0.0012947144983700672
3	3	-0.0007899825714187914	0.00027331995697130374
3	4	-0.0005980558719732513	0.00015583296256000106
3	5	-0.0004874865517674548	-0.000021098802468152993
3	6	-0.00038963175267974685	-0.00011373073357307842
3	7	-0.00031187983968311664	-0.00017715211041741797
3	8	-0.0002394127218000327	-0.00021256428463423783
3	9	-0.00017703028929006844	-0.00023094152578239104
3	10	-0.00012057454649742643	-0.00023910627676147994
3	11	-0.00006995291409425456	-0.0002385086034923504
3	12	-0.000025281367807387145	-0.00023181694210825795
3	13	0.000013604201856964367	-0.00022068923309941766
3	14	0.000047321109276997956	-0.00020631821654895955
3	15	0.00007624957935445869	-0.00018961410955260592
3	16	0.00010081105849942814	-0.00017129234821736166
3	17	0.00012141351766141537	-0.00015191766657790952
3	18	0.0001384414235366938	-0.0001319375190594105
3	19	0.00015225204061318699	-0.00011170652184073782
3	20	0.00016317444347217576	-0.00009150498136890417
4	2	-0.0017714728246558964	0.0005696533835364813
4	3	-0.0006158869910905524	0.00017289960962170906
4	4	-0.0006202776179351991	0.0003246043312145275
4	5	-0.0005234076442000967	0.00018041268050750407
4	6	-0.0004455729977647637	0.00011604307763837557
4	7	-0.00039397113984964224	0.00004653177804079051
4	8	-0.00034216545089523544	-3.0616022941261335e-6
4	9	-0.00029863013062593274	-0.0000382838083098508
4	10	-0.00025811756228606806	-0.00006458905581242115
4	11	-0.00022044270482863204	-0.00008243783348831771
4	12	-0.00018594371099782197	-0.00009393999315825878
4	13	-0.0001547463442482245	-0.00010061825518816603
4	14	-0.00012652001372079856	-0.00010346246447422286
4	15	-0.0001011770668129168	-0.00010329411543904263
4	16	-0.00007855593100107006	-0.00010076237453171988
4	17	-0.00005847820967938854	-0.00009638947710971164
4	18	-0.00004076058105074065	-0.0000905991059219777
4	19	-0.000025221415411996527	-0.00008373671227158179
4	20	-0.000011684871067024006	-0.00007608474559805142
5	2	-0.0017143648081215585	-0.00019114145246771494
5	3	-0.0005539571583927979	0.00003517550710341823
5	4	-0.0006748903908391825	0.0003035297398612141
5	5	-0.0005614180493519502	0.0002175981163624296
5	6	-0.0004944890191896351	0.00017887393741047972
5	7	-0.00044674395343659773	0.00010951865433246623
5	8	-0.0003995385562763764	0.00005815409355390057
5	9	-0.00036214132786532876	0.00001755417839861866
5	10	-0.0003264616937064105	-0.00001541081278658984
5	11	-0.0002927525289156762	-0.00003996461128240806
5	12	-0.00026130241638724065	-0.00005817753750644978
5	13	-0.00023227965303261613	-0.00007152767115323075
5	14	-0.00020540793857849174	-0.00008084634323810025
5	15	-0.00018070617864679429	-0.00008691842149071128
5	16	-0.00015810744605153167	-0.00009035790178974157
5	17	-0.0001375194778005444	-0.00009166261777946297
5	18	-0.0001188358039462874	-0.00009124071371388815
5	19	-0.000101942638841619	-0.00008942913712672472
5	20	-0.00008672374500423649	-0.00008650737851621752
6	2	-0.0015480996706972333	-0.0005121563476582993
6	3	-0.0004697404671811797	-0.00006587397872608937
6	4	-0.0006374512391620281	0.0002163035064473221
6	5	-0.0005297297357063361	0.00016476840938990696
6	6	-0.00046985289808776316	0.0001419869749163064
6	7	-0.0004225739141953966	0.00008378079966428513
6	8	-0.0003777460122568579	0.00004080049644079497
6	9	-0.00034275197402068157	5.450681644879697e-6
6	10	-0.0003094183120288413	-0.00002337455324763866
6	11	-0.0002782517154820487	-0.000044720183528323864
6	12	-0.00024934093263846745	-0.00006047320155000308
6	13	-0.00022274208331991447	-0.00007198161629576289
6	14	-0.0001981681724338057	-0.00007992941050058642
6	15	-0.00017561219823223324	-0.00008502586950749135
6	16	-0.00015499760250215324	-0.00008781711798585704
6	17	-0.0001362298632329544	-0.00008874440596491422
6	18	-0.00011920465044010456	-0.00008816850112653981
6	19	-0.00010381301568647377	-0.00008638651902773164
6	20	-0.00008994519625003472	-0.00008364439102155068
7	2	-0.0013704051484396036	-0.0007332397213636338
7	3	-0.0003934194568783453	-0.00013734538777896875
7	4	-0.0005894156605530723	0.0001304089832909439
7	5	-0.000484894732256639	0.00010130649716242276
7	6	-0.0004294848803683006	0.0000916693078166938
7	7	-0.0003826326354556321	0.00004492236866463639
7	8	-0.0003394539155227063	0.000011026597801909726
7	9	-0.00030608149089527244	-0.000017437727295264997
7	10	-0.0002746174293430485	-0.000040422877145373804
7	11	-0.0002456592431883079	-0.00005693414244359414
7	12	-0.00021911234144239284	-0.00006867190103930543
7	13	-0.0001949149705050654	-0.00007684918955216414
7	14	-0.00017275252021487156	-0.00008202954907220728
7	15	-0.00015257103510396889	-0.00008484374729796913
7	16	-0.0001342656256084683	-0.00008576940986287057
7	17	-0.0001177229295766584	-0.00008518972406378072
7	18	-0.000102826334223215	-0.00008341587590289157
7	19	-0.00008945930391905733	-0.00008070240048978703
7	20	-0.00007750789218185414	-0.00007725852590028104
8	2	-0.0011499029359827884	-0.0008655786937315492
8	3	-0.00031940770909139423	-0.0001868236326682076
8	4	-0.0005328272118207863	0.00004510645666870123
8	5	-0.00043433658693129275	0.00003507985256937173
8	6	-0.0003842141027720592	0.000035808906598590417
8	7	-0.0003376277990327287	1.4840401990706005e-7
8	8	-0.0002957852872558583	-0.000024563042182184542
8	9	-0.0002634859634505625	-0.000045763712317915666
8	10	-0.00023341989444039627	-0.00006239967286325463
8	11	-0.0002062657689506753	-0.00007355058574079198
8	12	-0.00018175518782524887	-0.00008073266971483556
8	13	-0.00015970650894090937	-0.00008502705176445478
8	14	-0.00013977752320735608	-0.00008689265253482841
8	15	-0.00012185821579972615	-0.000086886602504474
8	16	-0.00010580746773342488	-0.00008542276427909708
8	17	-0.00009148574247145884	-0.00008282991387075116
8	18	-0.00007875750274939031	-0.00007937235310808651
8	19	-0.00006749269374692077	-0.0000752639400567006
8	20	-0.00005756791933296535	-0.00007067845379175911
9	2	-0.0009398959826715398	-0.0009383741851752229
9	3	-0.0002515471205442881	-0.00021914978180850875
9	4	-0.00047241969734527426	-0.000025779790867440464
9	5	-0.0003819414536645233	-0.000021063591778891943
9	6	-0.0003370877015912836	-0.000012636766572220837
9	7	-0.0002915175634682084	-0.00003831439913727273
9	8	-0.0002514903508589194	-0.00005477410734761154
9	9	-0.00022056243189942418	-0.00006929632967269146
9	10	-0.00019214487218721294	-0.0000800669145013993
9	11	-0.00016696092665262615	-0.00008628599851183575
9	12	-0.00014459991601916333	-0.00008928972963646285
9	13	-0.00012477913512311947	-0.0000900302196794638
9	14	-0.00010713715643027538	-0.00008887542348954373
9	15	-0.00009151418705308268	-0.00008631163436859709
9	16	-0.0000777373424228935	-0.00008269256490339643
9	17	-0.00006564421971170046	-0.0000782957941451014
9	18	-0.000055082891535805784	-0.00007334157225060664
9	19	-0.00004591177103185767	-0.00006800557449721588
9	20	-0.00003799959438964226	-0.00006242832386127094
10	2	-0.0007441891468468831	-0.0009810702509137736
10	3	-0.00018914530431028353	-0.00023941640188152656
10	4	-0.00041428616763150285	-0.00008264408457572966
10	5	-0.00033223670468517997	-0.00006628995591331022
10	6	-0.0002926249257883871	-0.000051813906492135946
10	7	-0.0002486290126833838	-0.00006890574649052627
10	8	-0.00021073227399058355	-0.00007832291797443983
