2	2	-0.030458047778289574	-0.0017733377533112407
2	3	-0.0166767553072645	-0.005342438511685911
2	4	-0.016076729541910206	-0.0006478882429067789
2	5	-0.013353514315643723	-0.001752643748083173
2	6	-0.010968655427850985	-0.0022132594358767383
2	7	-0.00913365370846733	-0.0030065068594230023
2	8	-0.007573142500724273	-0.0035732762962028303
2	9	-0.006262697969788163	-0.003977888845106092
2	10	-0.005126945476031602	-0.004189150342908773
2	11	-0.004134341824331004	-0.004275486633196594
2	12	-0.003287116111442127	-0.004241712924513858
2	13	-0.002534634422759834	-0.004130216198064662
2	14	-0.0018850321220951118	-0.003960521235184131
2	15	-0.0013248989760196773	-0.0037485681462168536
2	16	-0.0008451611057418302	-0.0035073720900583713
2	17	-0.0004376661231945758	-0.003247179439115508
2	18	-0.00009491468394101074	-0.002976061879596922
2	19	0.0001899950436940585	-0.0027003781317581077
2	20	0.0004233965238049304	-0.002425121378465189
3	2	-0.015355244020817263	-0.005985097612753173
3	3	-0.005704463897246049	-0.00458832390104339
3	4	-0.0036645928040362	-0.0031487175001813856
3	5	-0.001857078831985862	-0.0028928764193966038
3	6	-0.0008511138139464447	-0.002418238539235453
3	7	-0.00023290585733650108	-0.0021051081614315713
3	8	0.00017348158969167658	-0.0017848924926325159
3	9	0.000429355664190525	-0.001492525054141851
3	10	0.0005944028085170015	-0.0012216453015744676
3	11	0.0006963424732742009	-0.0009755164319288526
3	12	0.0007475498440884559	-0.0007549818762463918
3	13	0.0007685700990576492	-0.0005600732447774931
3	14	0.0007638752806075934	-0.0003902181850952424
3	15	0.0007407335171376317	-0.00024344935556811704
3	16	0.0007041801532453311	-0.00011784558555070517
3	17	0.0006581044290371018	-0.000011440216172636743
3	18	0.0006055553142197327	0.00007769039536106676
3	19	0.0005489304678883969	0.00015137308637397416
3	20	0.0004901128721893939	0.00021131151271403157
4	2	-0.00941954656727867	-0.0036187830619358523
4	3	-0.003640207698776042	-0.003176357852428578
4	4	-0.0011172777680953268	-0.0030684275869861965
4	5	0.00016398539798852198	-0.002655523851151174
4	6	0.0007915331105601801	-0.002223040829581218
4	7	0.0011245362301210446	-0.0017943984334673787
4	8	0.0012795870985867798	-0.0013993394021296365
4	9	0.0013369029295482683	-0.0010521641841419794
4	10	0.0013322859298223247	-0.0007502891274428661
4	11	0.00128866134050407	-0.0004934533928966319
4	12	0.0012195590507448832	-0.00027825317638102996
4	13	0.001134481036122999	-0.0000993399197435842
4	14	0.0010399339870460717	0.00004705338237997064
4	15	0.0009405394344856101	0.0001650968127018432
4	16	0.0008396783753087645	0.000258526607959546
4	17	0.0007398184941919651	0.00033070105288559535
4	18	0.000642747362863966	0.00038461050707661547
4	19	0.0005497373160810823	0.00042290005149309167
4	20	0.00046166642231216707	0.000447898764695035
5	2	-0.00588980628135374	-0.0038110912013091572
5	3	-0.0017131951044072993	-0.003038815550145687
5	4	0.0007481509935501633	-0.0032359746797171775
5	5	0.0016882168225616399	-0.0026396170012904716
5	6	0.002063490185658661	-0.00211277559775395
5	7	0.0021914382324545044	-0.0015672342382367236
5	8	0.002176828075306484	-0.0010946751373413098
5	9	0.002091436709824196	-0.0006884683715030814
5	10	0.0019618990045697183	-0.00035265008428423484
5	11	0.0018083959248818187	-0.00007745839452267662
5	12	0.0016448978611128982	0.00014230898835953496
5	13	0.0014754199379670302	0.00031621770077864696
5	14	0.0013074538591010185	0.00045044475304929175
5	15	0.001144226998196009	0.0005509902763752742
5	16	0.0009881881328145992	0.000623082011541829
5	17	0.0008409624816005029	0.0006712565213012864
5	18	0.0007035578993612342	0.0006994384559543468
5	19	0.0005765253628208116	0.0007110155234365638
5	20	0.0004600779459397091	0.0007089065413792795
6	2	-0.0035837085605398837	-0.0035286831973479122
6	3	-0.0006498780247641628	-0.002538829048013806
6	4	0.001649818445452623	-0.0026867587637229703
6	5	0.002307912257547256	-0.002029581632669826
6	6	0.002493331220121194	-0.0015231473803446057
6	7	0.0024737198795399045	-0.00100193562683557
6	8	0.0023453663425328864	-0.0005672589962754503
6	9	0.0021716185853133257	-0.0002046208370150617
6	10	0.0019736562200290374	0.00008393804427796837
6	11	0.0017670826052448383	0.0003113564593662925
6	12	0.0015640894567551535	0.0004843834310484796
6	13	0.001364797509078743	0.0006130616532056453
6	14	0.001175559793350652	0.0007046842242122365
6	15	0.0009979857698129268	0.0007655125462980087
6	16	0.0008332710073885158	0.0008009592989606447
6	17	0.0006819994877817326	0.0008156248810434389
6	18	0.0005443055776352259	0.0008134116928838565
6	19	0.00042000522428167596	0.0007976266156988963
6	20	0.00030869233977670634	0.0007710685225851539
7	2	-0.0022034906152358677	-0.0033487288020733925
7	3	-7.546124453329215e-6	-0.0022009481595232443
7	4	0.0020992341848927254	-0.0021587957267064075
7	5	0.0025500614677182514	-0.001484125123363311
7	6	0.0026152832120694375	-0.0010109746008640057
7	7	0.002501861223122172	-0.0005352512368220597
7	8	0.002306658254523751	-0.00015443657350083627
7	9	0.0020841126282566736	0.0001549214187649776
7	10	0.0018519294538113984	0.0003920290800661886
7	11	0.0016219184400941946	0.0005713130895781547
7	12	0.0014043531537121705	0.0007005108848914994
7	13	0.0011970767543131855	0.000789102995695012
7	14	0.001005101500615893	0.0008448047833467269
7	15	0.0008288724559209865	0.0008736635217246028
7	16	0.0006686500275695455	0.0008808871969695684
7	17	0.0005242607765926224	0.0008708383502880151
7	18	0.0003952233162208479	0.0008471643392848805
7	19	0.00028085248521199667	0.0008129122211192636
7	20	0.0001803347628891947	0.0007706243314527699
8	2	-0.0012357469325552633	-0.0030871285840951244
8	3	0.0004111786096788642	-0.0018415967038739396
8	4	0.002314493498412651	-0.0015929149510948805
8	5	0.0025996281399711307	-0.0009353581856379843
8	6	0.0025747102172233374	-0.0005092394447529249
8	7	0.002392207603926971	-0.00009668177626601785
8	8	0.0021519114542436677	0.00021942847218487947
8	9	0.0018990779280031686	0.000467677674500616
8	10	0.0016489752344885041	0.0006487082575729796
8	11	0.001409913576930123	0.0007774134549028961
8	12	0.0011901683962379213	0.0008621704790548334
8	13	0.0009859605056856528	0.0009113570772641851
8	14	0.0008008522681918132	0.0009327731804170269
8	15	0.0006343007480813147	0.000932005518767318
8	16	0.0004857543119974559	0.0009138565957289727
8	17	0.0003543945850740735	0.0008822927121495829
8	18	0.0002392289242071723	0.0008405808494306881
8	19	0.00013916784627851427	0.0007914088759831643
8	20	0.000053079616973105795	0.0007369839331462648
9	2	-0.0005689044497305143	-0.002784777247532537
9	3	0.0006663901746610733	-0.001511195952267368
9	4	0.0023704281371308036	-0.0010802993112986002
9	5	0.0025261984109553083	-0.00045810006438933763
9	6	0.002437462804800697	-0.00008465265643445107
9	7	0.0022093402072329332	0.0002619733098240775
9	8	0.0019433150035936446	0.0005142597431915929
9	9	0.0016761975696574513	0.0007040204502138647
9	10	0.0014213664450110242	0.0008331232417975856
9	11	0.0011841412758671818	0.0009162344263092478
9	12	0.0009709502284209973	0.0009620142675008791
9	13	0.0007769491101171753	0.0009775491189949676
9	14	0.0006043756225073822	0.0009704603170730719
9	15	0.00045192871526447166	0.0009457562008698056
9	16	0.0003184273589584379	0.0009077392859340357
9	17	0.00020256557017834335	0.0008599139667429842
9	18	0.00010297602382887531	0.0008051231425223218
9	19	0.000018283632989370484	0.000745668226203398
9	20	-0.00005285835967376172	0.0006834062425574631
10	2	-0.00008164735095674591	-0.002460825252585268
10	3	0.0008247566274613346	-0.0012056161816380048
10	4	0.002336804327212663	-0.0006264870214816042
10	5	0.002388784148815391	-0.00005149165463583306
10	6	0.002254051913070919	0.00026883615744342624
10	7	0.0019961315493479026	0.0005516635312227822
10	8	0.0017169330128661113	0.0007445312818693729
10	9	0.0014456253207582946	0.0008809828068169884
10	10	0.00119398317596636	0.0009638354123645979
10	11	0.0009647895880376488	0.0010071357328956417
10	12	0.0007628175533811422	0.0010195748245883786
10	13	0.0005825223600497531	0.0010069389560160705
10	14	0.0004249824121794829	0.0009765187921537905
10	15	0.0002883164395648361	0.0009327121786894255
10	16	0.00017085961090902916	0.0008792973494826743
10	17	0.00007094074653175526	0.0008193069817403962
10	18	-0.000013078793433395644	0.0007551606313471486
10	19	-0.00008277229173243737	0.0006887813373472413
10	20	-0.00013962760255494355	0.0006216891118807997
11	2	0.00027423864481830763	-0.0021345446711643627
11	3	0.0009154082862601038	-0.0009295616655805346
11	4	0.0022432102765623774	-0.00023898929862563458
11	5	0.0022132560765923976	0.0002830929278296101
11	6	0.0020465308156957037	0.0005522138819756444
11	7	0.0017714305064338747	0.0007758505564716367
11	8	0.0014887429770082026	0.000915365666478919
11	9	0.0012208394687009806	0.0010048642445581676
11	10	0.0009780746159364165	0.0010478597143546568
11	11	0.0007611239288578727	0.0010575291272612454
11	12	0.0005733130855058371	0.0010423955506368135
11	13	0.00040868210406070043	0.0010070118385472502
11	14	0.00026733014627732264	0.0009582340958828628
11	15	0.00014695165519922708	0.0008998532960838841
11	16	0.00004552777326787769	0.0008351282077738418
11	17	-0.00003887025098131415	0.0007666330637791703
11	18	-0.00010806295971434456	0.0006963831730734372
11	19	-0.0001637474973404067	0.0006259459020094262
11	20	-0.00020749104676986397	0.0005565289772104564
12	2	0.0005279868426996877	-0.0018119196739163445
12	3	0.0009511650158054247	-0.0006838725917554913
12	4	0.0021045444617858755	0.0000857708324853326
12	5	0.0020112359598707013	0.0005515730023642799
12	6	0.0018241314382044078	0.0007721140176160482
12	7	0.001542273972680133	0.0009415776552674685
12	8	0.001263940247586603	0.001033774709771699
12	9	0.0010055037375420214	0.0010824509361905383
12	10	0.0007760428044570868	0.0010915975153933683
12	11	0.0005745077838389528	0.0010733476410772506
12	12	0.00040297253119574486	0.001035896006178091
12	13	0.0002552912528668998	0.0009826464781972322
12	14	0.0001307517089139819	0.0009199434620631747
12	15	0.00002675704157638435	0.00085098576937597
12	16	-0.00005895406541259794	0.0007785263905056957
12	17	-0.0001284759307745054	0.0007047004281222505
12	18	-0.00018373507400700658	0.0006311419575988664
12	19	-0.00022648982345983896	0.0005590877215607082
12	20	-0.0002583349951486854	0.0004894590718498074
13	2	0.0007127272548848432	-0.001509214611818405
13	3	0.0009557272986222692	-0.00046871448348055514
13	4	0.0019460326053152093	0.0003523458038388068
13	5	0.001803745553707683	0.0007622617741405756
13	6	0.0016043558956952695	0.000938408070574271
13	7	0.0013228110024743733	0.0010598721348078252
13	8	0.0010537266474838593	0.0011112858895799447
13	9	0.0008082627974747196	0.0011254031740085594
13	10	0.000594330220373655	0.001106519697889948
13	11	0.00040949118778711675	0.001065659336838491
13	12	0.00025475598094894524	0.001010590998274624
13	13	0.00012395626065762912	0.0009436943482984857
13	14	0.00001572417675258741	0.0008707724523143401
13	15	-0.00007272363967219088	0.0007944735321419412
13	16	-0.00014380276338577533	0.0007170805720734222
13	17	-0.00019970209218769339	0.000640325664244456
13	18	-0.00024239715337033793	0.0005654972879238125
13	19	-0.00027366183402880774	0.0004935359597113326
13	20	-0.00029508218180621305	0.0004251093399616495
14	2	0.0008368406415946258	-0.0012277980044040934
14	3	0.0009332822830451107	-0.0002831006029359904
14	4	0.0017721845806366624	0.0005662336295708335
14	5	0.0015936122626724822	0.0009215168721798911
14	6	0.0013889363442842926	0.0010573762467393048
14	7	0.001113677078118709	0.0011365790266201715
14	8	0.0008578887424504121	0.0011531378093282815
14	9	0.0006282355417975079	0.0011383220250739039
14	10	0.00043156646897831287	0.0010965914126678151
14	11	0.0002643528650113347	0.0010378216551723567
14	12	0.00012671098808969284	0.0009692797389309465
14	13	0.000012585699057672977	0.0008924358220021794
14	14	-0.00007990885956189813	0.0008125322491845723
14	15	-0.00015365302260003183	0.0007317065063906315
14	16	-0.0002111411478648749	0.0006518058268832097
14	17	-0.00025459619080007875	0.0005741932178857421
14	18	-0.00028599432037329693	0.0004998445728218361
14	19	-0.00030708642446597217	0.00042943572332397725
14	20	-0.0003194191772838635	0.00036341037508204755
15	2	0.0009138552180051782	-0.000969862050974622
15	3	0.0008919328159198971	-0.000124496291166134
15	4	0.0015915170710150237	0.0007342232560221347
15	5	0.0013871077110833158	0.0010372012447899775
15	6	0.001182526350953068	0.001136943608626415
15	7	0.0009179399793858433	0.0011793752945993185
15	8	0.0006781974752303043	0.0011665307668049043
15	9	0.0004661241803783509	0.0011278501474747819
15	10	0.00028760526302271604	0.0010678450874444041
15	11	0.00013827607123627036	0.000995242366153774
15	12	0.000017510621165414786	0.0009167597185902771
