0	0	0.0012924358467142766	0.0067657057662871434	44
0	1	0.0029109559036481344	-0.005150950215915115	41
0	2	-0.0021233711135209324	-0.007730727128537158	37
0	3	-0.004970469426950227	-0.0059117357833696135	37
0	4	-0.005220901562505172	-0.003910792873258269	36
0	5	-0.004375308780337593	-0.0029483484586447176	36
0	6	-0.003411754132606851	-0.0028057141913848476	35
0	7	-0.0026397582546052864	-0.003031759146767447	35
0	8	-0.002054533016137906	-0.003335282010048809	35
0	9	-0.0015790423581085828	-0.0035920652916996273	35
0	10	-0.0011528461642288618	-0.0037696805795300005	34
1	0	0.0029109559036481344	-0.005150950215915115	41
1	1	-0.0028112091069347417	-0.004694919438077241	37
1	2	-0.004573070834101776	-0.0021778619286208574	35
1	3	-0.004198237960070246	-0.0006152635869506474	36
1	4	-0.0033549136160047474	-0.00019660313645774815	35
1	5	-0.002682821390951453	-0.0003779589036039166	35
1	6	-0.002249660068379859	-0.0007394726424412964	34
1	7	-0.0019632639094151355	-0.0010913101645239835	34
1	8	-0.001738531945253665	-0.0013793449110319073	34
1	9	-0.001528948864527566	-0.001602493973751743	33
1	10	-0.0013162771263657196	-0.001772621569063458	33
2	0	-0.0021233711135209324	-0.007730727128537158	37
2	1	-0.004573070834101776	-0.0021778619286208574	35
2	2	-0.003347967572988007	0.00021469577993628655	34
2	3	-0.002027298225171472	0.0004967944156529607	36
2	4	-0.001337165175400015	0.0001123331115927878	36
2	5	-0.0010624222615312282	-0.0002812653919642775	35
2	6	-0.000942817276865993	-0.0005409964559067971	34
2	7	-0.0008510968699886794	-0.000695183043796131	34
2	8	-0.0007500132430232892	-0.0007903817192838906	34
2	9	-0.0006375849801575411	-0.0008551210628514697	34
2	10	-0.000519783565769697	-0.0009022918810059948	33
3	0	-0.004970469426950227	-0.0059117357833696135	37
3	1	-0.004198237960070246	-0.0006152635869506474	36
3	2	-0.002027298225171472	0.0004967944156529607	36
3	3	-0.0008154624620620089	0.00005346734299371657	39
3	4	-0.0004062972521052827	-0.00048729128735870665	39
3	5	-0.00030328519868933645	-0.0007699818932865358	37
3	6	-0.000244206631763954	-0.0008518966763596854	36
3	7	-0.00015899300008970723	-0.0008395965817391632	35
3	8	-0.00005254487243693841	-0.0007959251183446807	35
3	9	0.00005751580334609625	-0.0007456267780663099	35
3	10	0.00015945609345929788	-0.0006951281018305398	35
4	0	-0.005220901562505172	-0.003910792873258269	36
4	1	-0.0033549136160047474	-0.00019660313645774815	35
4	2	-0.001337165175400015	0.0001123331115927878	36
4	3	-0.0004062972521052827	-0.00048729128735870665	39
4	4	-0.00012484277603976192	-0.0009371401824836006	36
4	5	-0.000032224910262415216	-0.0010932115367972626	35
4	6	0.0000607242132692779	-0.0010727141789608039	34
4	7	0.00018308502746127304	-0.0009832404013496187	34
4	8	0.0003158276630412038	-0.0008774628071578605	34
4	9	0.0004395128411571169	-0.0007727764455875485	34
4	10	0.0005443581748813517	-0.000672189740964931	33
5	0	-0.004375308780337593	-0.0029483484586447176	36
5	1	-0.002682821390951453	-0.0003779589036039166	35
5	2	-0.0010624222615312282	-0.0002812653919642775	35
5	3	-0.00030328519868933645	-0.0007699818932865358	37
5	4	-0.000032224910262415216	-0.0010932115367972626	35
5	5	0.00009965789053405347	-0.001173988884292384	34
5	6	0.00022837831967306076	-0.0011147847010012889	33
5	7	0.0003711035469693123	-0.0010017699414751973	33
5	8	0.0005116284826524528	-0.0008762470418909713	33
5	9	0.000635310275998105	-0.0007519058507025437	33
5	10	0.0007356716989945541	-0.0006314048432032864	33
6	0	-0.003411754132606851	-0.0028057141913848476	35
6	1	-0.002249660068379859	-0.0007394726424412964	34
6	2	-0.000942817276865993	-0.0005409964559067971	34
6	3	-0.000244206631763954	-0.0008518966763596854	36
6	4	0.0000607242132692779	-0.0010727141789608039	34
6	5	0.00022837831967306076	-0.0011147847010012889	33
6	6	0.00037134450774350486	-0.0010445781212097757	33
6	7	0.0005112012859786064	-0.0009272079854533927	32
6	8	0.0006402726611701061	-0.0007967815684561607	32
6	9	0.0007495734888152864	-0.0006661566228057618	32
6	10	0.0008352831785914136	-0.0005388946356974657	32
7	0	-0.0026397582546052864	-0.003031759146767447	35
7	1	-0.0019632639094151355	-0.0010913101645239835	34
7	2	-0.0008510968699886794	-0.000695183043796131	34
7	3	-0.00015899300008970723	-0.0008395965817391632	35
7	4	0.00018308502746127304	-0.0009832404013496187	34
7	5	0.0003711035469693123	-0.0010017699414751973	33
7	6	0.0005112012859786064	-0.0009272079854533927	32
7	7	0.00063442931444196	-0.0008087569486341003	32
7	8	0.0007418529299899242	-0.000676388909393949	32
7	9	0.0008292414032750519	-0.0005432146329034048	32
7	10	0.0008946435893436822	-0.00041380860499992	32
8	0	-0.002054533016137906	-0.003335282010048809	35
8	1	-0.001738531945253665	-0.0013793449110319073	34
8	2	-0.0007500132430232892	-0.0007903817192838906	34
8	3	-0.00005254487243693841	-0.0007959251183446807	35
8	4	0.0003158276630412038	-0.0008774628071578605	34
8	5	0.0005116284826524528	-0.0008762470418909713	33
8	6	0.0006402726611701061	-0.0007967815684561607	32
8	7	0.0007418529299899242	-0.000676388909393949	32
8	8	0.0008246773220915044	-0.0005421865330851412	32
8	9	0.0008882323055276478	-0.0004075666857381337	32
8	10	0.0009319335762694304	-0.00027781314949098564	31
9	0	-0.0015790423581085828	-0.0035920652916996273	35
9	1	-0.001528948864527566	-0.001602493973751743	33
9	2	-0.0006375849801575411	-0.0008551210628514697	34
9	3	0.00005751580334609625	-0.0007456267780663099	35
9	4	0.0004395128411571169	-0.0007727764455875485	34
9	5	0.000635310275998105	-0.0007519058507025437	33
9	6	0.0007495734888152864	-0.0006661566228057618	32
9	7	0.0008292414032750519	-0.0005432146329034048	32
9	8	0.0008882323055276478	-0.0004075666857381337	32
9	9	0.0009289652506373681	-0.00027252734138584055	32
9	10	0.0009519524652229145	-0.00014373667248340874	31
10	0	-0.0011528461642288618	-0.0037696805795300005	34
10	1	-0.0013162771263657196	-0.001772621569063458	33
10	2	-0.000519783565769697	-0.0009022918810059948	33
10	3	0.00015945609345929788	-0.0006951281018305398	35
10	4	0.0005443581748813517	-0.000672189740964931	33
10	5	0.0007356716989945541	-0.0006314048432032864	33
10	6	0.0008352831785914136	-0.0005388946356974657	32
10	7	0.0008946435893436822	-0.00041380860499992	32
10	8	0.0009319335762694304	-0.00027781314949098564	31
10	9	0.0009519524652229145	-0.00014373667248340874	31
10	10	0.000956160557324586	-0.000017286485480613213	31
