0.	-0.019037401835183286	0.030484084597389847	0	0	20
0.005	-0.018977670989700816	0.03035124994809914	-0.000037504221930140225	0.00005975149148695066	20
0.01	-0.018920055338030466	0.03022022086713069	-0.00007388374431084379	0.00011709647964272759	20
0.015	-0.01886451319163245	0.03009095764000868	-0.00010915794630966295	0.0001720685689455094	20
0.02	-0.01881101170809456	0.029963418507239097	-0.0001433480679165397	0.00022470395602780825	20
0.025	-0.018759515999255016	0.029837563820410418	-0.00017647246409952292	0.00027503528947665117	20
0.03	-0.018709988707429157	0.02971335377453329	-0.0002085510663433032	0.0003230974973285411	20
0.035	-0.018662405942684986	0.029590747710241914	-0.00023959827757667263	0.00036891848560385214	20
0.04	-0.018616730395190316	0.029469711629553502	-0.0002696328151591663	0.00041253196833737735	20
0.045	-0.018572933047128166	0.02935020272719565	-0.0002986683131348912	0.00045396531330300325	20
0.05	-0.01853098666870866	0.02923218552234149	-0.0003267194873479393	0.0004932472940635045	20
0.055	-0.018490863495558802	0.02911562338656338	-0.00035380099585988276	0.0005304069871972017	20
0.06	-0.018452538272424025	0.029000479952197674	-0.0003799247503863195	0.0005654698768460624	20
0.065	-0.01841598529584088	0.028886719658623314	-0.0004051026200117092	0.0005984617905555666	20
0.07	-0.018381175683360448	0.02877430595308296	-0.00042934576598332324	0.000629407790161958	20
0.075	-0.018348092510398924	0.028663202944789384	-0.00045266488840457313	0.000658332170973279	20
0.08	-0.018316708549600633	0.028553376866699696	-0.000475069387594142	0.0006852581629165505	20
0.085	-0.018287008676945504	0.028444791929752695	-0.0004965690413562633	0.0007102094259527005	20
0.09	-0.01825896810790207	0.028337412316986277	-0.0005171704563465058	0.0007332054869515891	20
0.095	-0.018232563095264526	0.028231204302176856	-0.0005368827742716223	0.0007542702206138158	20
0.1	-0.018207780445912924	0.028126135272767257	-0.0005557116524633508	0.0007734220103281886	20
0.105	-0.018184597871464304	0.02802216895674875	-0.0005736634778369982	0.0007906813890600013	20
0.11	-0.01816300295482469	0.02791927003739579	-0.0005907446744479331	0.0008060682600768394	20
0.115	-0.01814297471646554	0.027817406868197843	-0.0006069588818012656	0.0008195997272182835	20
0.12	-0.01812449349905362	0.027716542402954396	-0.0006223100675104075	0.0008312937528381408	20
0.125	-0.018107548778823153	0.027616645222378125	-0.0006368030111956698	0.0008411689322850819	20
0.13	-0.018092123287321713	0.027517677749643376	-0.0006504391958216052	0.0008492401873685041	20
0.135	-0.01807820391538189	0.027419605657632774	-0.0006632212282551123	0.0008555240754434664	20
0.14	-0.018065774912569527	0.027322393661982275	-0.0006751522819212485	0.000860038352739795	20
0.145	-0.018054821591533397	0.027226008318251164	-0.0006862315755901848	0.0008627958165857827	20
0.15	-0.01804533717817461	0.027130411507541006	-0.0006964595559370039	0.0008638106981512817	20
0.155	-0.018037300521157634	0.027035568914605863	-0.0007058362658473664	0.0008630980123847465	20
0.16	-0.018030703361483925	0.02694144228786516	-0.0007143617610331436	0.0008606723857190962	20
0.165	-0.01802553471784845	0.02684799620187087	-0.000722034664748972	0.0008565472661369615	20
0.17	-0.01802178081874693	0.02675519153270841	-0.0007288508568884998	0.0008507327311360666	20
0.175	-0.01801943055425017	0.026662989483744976	-0.0007348102179660016	0.0008432440547400614	20
0.18	-0.018018472420245443	0.02657135268447626	-0.0007399073219020232	0.0008340911194293793	20
0.185	-0.018018900243739512	0.02648023731553904	-0.0007441399744238081	0.0008232872538050968	20
0.19	-0.01802069456538518	0.02638960838626815	-0.0007475023959175431	0.0008108426523513238	20
0.195	-0.01802384988373259	0.026299419809156104	-0.0007499917214629269	0.0007967713902895875	20
0.2	-0.01802835588265812	0.026209629326172653	-0.0007515999966252343	0.0007810806362048071	20
0.205	-0.018034206145713612	0.026120193259362906	-0.0007523214640591817	0.0007637819667214946	20
0.21	-0.01804137426583701	0.026031066886163138	-0.00075214913094478	0.0007448865400222363	20
0.215	-0.018049867525629378	0.025942201392733098	-0.0007510768539939049	0.0007244049120188673	20
0.22	-0.01805966315258044	0.02585354944018233	-0.0007490937072651239	0.0007023444633554177	20
0.225	-0.018070755866824086	0.02576506250835499	-0.0007461939979650545	0.0006787189941209622	20
0.23	-0.018083133469098737	0.025676687239952332	-0.0007423661014536612	0.0006535351344658056	20
0.235	-0.01809677887151033	0.025588371727593935	-0.0007376013111016013	0.0006268050126927653	20
0.24	-0.01811168317268277	0.025500058148082892	-0.0007318872791273338	0.0005985358057728064	20
0.245	-0.01812782984719949	0.02541169074075454	-0.000725212872258323	0.0005687374784816329	20
0.25	-0.018145207976271546	0.025323207550724848	-0.0007175672282547797	0.0005374214402916069	20
0.255	-0.01816380000215195	0.02523454702158376	-0.0007089366486164788	0.0005045970590570212	20
0.26	-0.018183594957124	0.025145640990367164	-0.0006993078783136166	0.00047027338757869917	20
