0.	-0.1862953741138608	0.008678638004053642	0	0	20
0.005	-0.18645110886487676	0.008839749565787008	0.0003781716079549066	-0.00001984618652270463	20
0.01	-0.18663559688793382	0.00899764046827295	0.0007676641074547504	-0.000044671287368542895	20
0.015	-0.18684895246132174	0.009152369031117533	0.001168676865749809	-0.00007449339188436347	20
0.02	-0.1870912933605613	0.009303974197352932	0.001581461503509499	-0.0001093212462401755	20
0.025	-0.18736278635836817	0.009452499690355498	0.0020062600524533855	-0.0001491728012418497	20
0.03	-0.18766361399804654	0.009597984997551753	0.0024433365763665386	-0.00019406521695296047	20
0.035	-0.1879939918199122	0.009740457060001567	0.002892963806997927	-0.0002440213012821111	20
0.04	-0.188354158076303	0.009879947569705422	0.003355434580867269	-0.0002990623045799614	20
0.045	-0.1887443819832958	0.01001649122178054	0.0038310549470254537	-0.00035921466142301364	20
0.05	-0.18916496919488976	0.01015009871577044	0.004320134531874482	-0.00042450889835673414	20
0.055	-0.18961624530616522	0.010280790926008962	0.004823017029312678	-0.0004949730139280424	20
0.06	-0.190098571060115	0.01040859066971006	0.005340063654833972	-0.0005706396997025016	20
0.065	-0.19061234157228102	0.010533496945121595	0.005871632973416858	-0.0006515465605685992	20
0.07	-0.19115797642233245	0.01065552700996368	0.00641811052888347	-0.0007377324442486657	20
0.075	-0.19173594131772487	0.010774672829196086	0.006979922935889381	-0.0008292355969212201	20
0.08	-0.19234672478131445	0.010890941544169128	0.007557482186855343	-0.0009260982365703629	20
0.085	-0.19299085228435287	0.011004324815229796	0.008151250125233522	-0.0010283678916200435	20
0.09	-0.19366889720804342	0.011114806380760636	0.00876168951486129	-0.001136093008423281	20
0.095	-0.19438146354818364	0.011222380890214032	0.009389299857981169	-0.0012493235981004217	20
0.1	-0.19512919418762095	0.011327027306030704	0.010034591077173227	-0.001368114223147468	20
0.105	-0.1959127778912786	0.011428719299840379	0.01069811500416434	-0.0014925197254156237	20
0.11	-0.19673293860691582	0.011527432851400954	0.011380443752156518	-0.0016226006375191565	20
0.115	-0.19759046097207955	0.011623128783188899	0.012082177701980602	-0.0017584159784471576	20
0.12	-0.19848616146269948	0.011715776602880035	0.012803942297530594	-0.001900032812119713	20
0.125	-0.19942091920211374	0.011805330394194721	0.013546399584079896	-0.0020475182710273515	20
0.13	-0.20039565991831632	0.01189173979255373	0.014310230098662488	-0.0022009436581009135	20
0.135	-0.20141136121590467	0.01197494922878431	0.015096180101081392	-0.002360381608223848	20
0.14	-0.2024690609708841	0.012054901759042877	0.01590500373477605	-0.0025259095791939357	20
0.145	-0.2035698638205432	0.012131526179423341	0.016737529304205384	-0.002697603716877277	20
0.15	-0.20471493364868265	0.012204753812073157	0.017594564135504573	-0.002875548320514656	20
0.155	-0.20590549918306397	0.012274500398177277	0.018477009168012405	-0.0030598341427258277	20
0.16	-0.20714286782353347	0.012340677476124426	0.01938582504657161	-0.003250548660368391	20
0.165	-0.2084284217887383	0.012403188409135707	0.02032196935565464	-0.003447778266098187	20
0.17	-0.20976361576576769	0.012461936212627103	0.02128649697256399	-0.0036516292772200143	20
0.175	-0.2111500028185	0.012516800632243641	0.022280499141742093	-0.003862195466525782	20
0.18	-0.2125892194024268	0.012567659555626637	0.023305118396931338	-0.004079579742809697	20
0.185	-0.21408299978973275	0.012614388411093913	0.0243616048176711	-0.0043038928135699095	20
0.19	-0.21563318238056442	0.012656837106742216	0.02545120117378166	-0.004535246836250284	20
0.195	-0.21724171419043029	0.012694856502093482	0.026575307983023	-0.004773756807739704	20
0.2	-0.21891066818970337	0.01272827697188128	0.027735315075701525	-0.0050195396440410635	20
