0	0	-0.03599648240602194	-0.019160679892772967	193
0	1	0.010532622489908416	0.024571648711462002	184
0	2	0.02430861283173938	-0.004961918558223493	180
0	3	0.003575449123416037	-0.014362008531775099	182
0	4	-0.006102776273187639	-0.004418364367790199	185
0	5	-0.003126874289385391	0.0012348070197165193	194
0	6	0.0002814387039786299	-0.0010014147463055672	217
0	7	-7.783117516227357e-6	-0.005529283491215306	193
0	8	-0.0023039547559794604	-0.008950517639296876	184
0	9	-0.0045806530103722175	-0.011018879497808151	179
0	10	-0.0060716152621085075	-0.012496325091683561	177
1	0	0.010532622489908416	0.024571648711462002	184
1	1	0.012945810117429122	-0.013033958739890482	175
1	2	-0.010697833123554637	-0.013688965232499732	171
1	3	-0.014957356941315274	-0.0008100387249279015	168
1	4	-0.010070330381268007	0.002563263337142871	166
1	5	-0.00847464627028121	-0.0005899601712043834	165
1	6	-0.01064936283683583	-0.003711038738788373	164
1	7	-0.01362840307486401	-0.0051785721823871585	160
1	8	-0.015937522390868736	-0.005873223867718213	159
1	9	-0.017512683425273463	-0.0066556908481771905	158
1	10	-0.018676620757319153	-0.007824495305754534	156
2	0	0.02430861283173938	-0.004961918558223493	180
2	1	-0.010697833123554637	-0.013688965232499732	171
2	2	-0.015209793504140331	0.0035781204323532996	166
2	3	-0.007113556467163954	0.005855717124817059	170
2	4	-0.005894857944349791	0.0008021400820426364	167
2	5	-0.00918817749808969	-0.001656195817463481	159
2	6	-0.011890428474354951	-0.0014157513565204345	157
2	7	-0.013030618878855716	-0.0008756392977275341	157
2	8	-0.01348221081271583	-0.001034179911225125	157
2	9	-0.013926700181779572	-0.0017884417928363027	156
2	10	-0.014546700498322443	-0.002824025537506899	155
3	0	0.003575449123416037	-0.014362008531775099	182
3	1	-0.014957356941315274	-0.0008100387249279015	168
3	2	-0.007113556467163954	0.005855717124817059	170
3	3	-0.0036440812173866677	-0.00034107017423930556	179
3	4	-0.007268352715192042	-0.004413867003534668	158
3	5	-0.010411946244670166	-0.004129355477788516	152
3	6	-0.010943154107834014	-0.0031556058295118886	155
3	7	-0.01031032012321919	-0.003305041814905245	157
3	8	-0.009766374968585073	-0.004354270612457297	157
3	9	-0.009605216097296294	-0.0056792680971825705	157
3	10	-0.009680433541894306	-0.006944916163066221	156
4	0	-0.006102776273187639	-0.004418364367790199	185
4	1	-0.010070330381268007	0.002563263337142871	166
4	2	-0.005894857944349791	0.0008021400820426364	167
4	3	-0.007268352715192042	-0.004413867003534668	158
4	4	-0.010766621236061877	-0.005984882214289654	147
4	5	-0.012107318500987091	-0.0055033184566927375	144
4	6	-0.011555944382721017	-0.005658537809256959	147
4	7	-0.010634777421645187	-0.006936554493603416	147
4	8	-0.010042880949780508	-0.00872991564444658	147
4	9	-0.009753596603556687	-0.010522492020941306	145
4	10	-0.009555537533032123	-0.012136716369060177	145
5	0	-0.003126874289385391	0.0012348070197165193	194
5	1	-0.00847464627028121	-0.0005899601712043834	165
5	2	-0.00918817749808969	-0.001656195817463481	159
5	3	-0.010411946244670166	-0.004129355477788516	152
5	4	-0.012107318500987091	-0.0055033184566927375	144
5	5	-0.012678108580346839	-0.006157142002459581	142
5	6	-0.012258462151242785	-0.007253599585666715	144
5	7	-0.011634006408102842	-0.00899227264966138	145
5	8	-0.011181253243515113	-0.01100506852907884	143
5	9	-0.010870614174760276	-0.01297716596346011	142
5	10	-0.010564078573524717	-0.01479946223223962	142
6	0	0.0002814387039786299	-0.0010014147463055672	217
6	1	-0.01064936283683583	-0.003711038738788373	164
6	2	-0.011890428474354951	-0.0014157513565204345	157
6	3	-0.010943154107834014	-0.0031556058295118886	155
6	4	-0.011555944382721017	-0.005658537809256959	147
6	5	-0.012258462151242785	-0.007253599585666715	144
6	6	-0.012206640526084313	-0.008643732756199623	144
